id,depth_pos,depth_m,depth_cm,def1,season,year,site,depth,core,mag.vec,duration
9142,508,-0.97,97,0,fall,1,HEAL,508,1,2,24
9143,508,-0.96,96,0,fall,1,HEAL,508,2,2,24
9144,508,-0.96,96,0,fall,1,HEAL,508,3,2,24
9145,508,-0.96,96,0,fall,1,HEAL,508,4,2,24
9146,508,-0.96,96,0,fall,1,HEAL,508,5,2,24
9147,509,-1.57,157,0,fall,1,HEAL,509,1,2,24
9148,509,-1.36,136,0,fall,1,HEAL,509,2,2,24
9149,509,-1.26,126,0,fall,1,HEAL,509,3,2,24
9150,509,-1.66,166,0,fall,1,HEAL,509,4,2,24
9151,509,-1.26,126,0,fall,1,HEAL,509,5,2,24
9268,501,-0.03,3,5,fall,2,HEAL,501,1,2,24
9271,501,-0.02,2,4,fall,2,HEAL,501,4,2,24
9272,501,-0.02,2,5,fall,2,HEAL,501,5,2,24
9273,502,-0.07,7,4,fall,2,HEAL,502,1,2,24
9275,502,-0.06,6,4,fall,2,HEAL,502,3,2,24
9276,502,-0.06,6,4,fall,2,HEAL,502,4,2,24
9277,502,-0.06,6,4,fall,2,HEAL,502,5,2,24
9278,503,-0.17,17,4,fall,2,HEAL,503,1,2,24
9280,503,-0.16,16,4,fall,2,HEAL,503,3,2,24
9281,503,-0.16,16,4,fall,2,HEAL,503,4,2,24
9282,503,-0.16,16,3,fall,2,HEAL,503,5,2,24
9283,504,-0.27,27,3,fall,2,HEAL,504,1,2,24
9285,504,-0.26,26,2,fall,2,HEAL,504,3,2,24
9286,504,-0.26,26,3,fall,2,HEAL,504,4,2,24
9287,504,-0.26,26,4,fall,2,HEAL,504,5,2,24
9288,505,-0.37,37,2,fall,2,HEAL,505,1,2,24
9290,505,-0.36,36,1,fall,2,HEAL,505,3,2,24
9291,505,-0.36,36,0,fall,2,HEAL,505,4,2,24
9292,505,-0.36,36,2,fall,2,HEAL,505,5,2,24
9293,506,-0.47,47,1,fall,2,HEAL,506,1,2,24
9295,506,-0.46,46,0,fall,2,HEAL,506,3,2,24
9297,506,-0.46,46,0,fall,2,HEAL,506,5,2,24
9300,507,-0.66,66,0,fall,2,HEAL,507,3,2,24
9301,507,-0.66,66,0,fall,2,HEAL,507,4,2,24
9302,507,-0.66,66,0,fall,2,HEAL,507,5,2,24
9305,508,-0.96,96,0,fall,2,HEAL,508,3,2,24
9306,508,-0.96,96,0,fall,2,HEAL,508,4,2,24
9307,508,-0.96,96,0,fall,2,HEAL,508,5,2,24
9308,509,-1.57,157,0,fall,2,HEAL,509,1,2,24
9310,509,-1.26,126,0,fall,2,HEAL,509,3,2,24
9311,509,-1.66,166,0,fall,2,HEAL,509,4,2,24
9312,509,-1.26,126,0,fall,2,HEAL,509,5,2,24
414,501,-0.02,2,0,spring,1,HEAL,501,2,0.1,24
415,501,-0.02,2,0,spring,1,HEAL,501,3,0.1,24
416,501,-0.02,2,1,spring,1,HEAL,501,4,0.1,24
417,501,-0.02,2,0,spring,1,HEAL,501,5,0.1,24
418,502,-0.07,7,0,spring,1,HEAL,502,1,0.1,24
420,502,-0.06,6,0,spring,1,HEAL,502,3,0.1,24
421,502,-0.06,6,1,spring,1,HEAL,502,4,0.1,24
422,502,-0.06,6,0,spring,1,HEAL,502,5,0.1,24
423,503,-0.17,17,0,spring,1,HEAL,503,1,0.1,24
424,503,-0.16,16,0,spring,1,HEAL,503,2,0.1,24
425,503,-0.16,16,0,spring,1,HEAL,503,3,0.1,24
426,503,-0.16,16,1,spring,1,HEAL,503,4,0.1,24
428,504,-0.27,27,0,spring,1,HEAL,504,1,0.1,24
429,504,-0.26,26,0,spring,1,HEAL,504,2,0.1,24
430,504,-0.26,26,0,spring,1,HEAL,504,3,0.1,24
431,504,-0.26,26,0,spring,1,HEAL,504,4,0.1,24
432,504,-0.26,26,1,spring,1,HEAL,504,5,0.1,24
433,505,-0.37,37,0,spring,1,HEAL,505,1,0.1,24
435,505,-0.36,36,0,spring,1,HEAL,505,3,0.1,24
436,505,-0.36,36,0,spring,1,HEAL,505,4,0.1,24
437,505,-0.36,36,0,spring,1,HEAL,505,5,0.1,24
438,506,-0.47,47,1,spring,1,HEAL,506,1,0.1,24
439,506,-0.46,46,0,spring,1,HEAL,506,2,0.1,24
440,506,-0.46,46,0,spring,1,HEAL,506,3,0.1,24
442,506,-0.46,46,0,spring,1,HEAL,506,5,0.1,24
443,507,-0.67,67,0,spring,1,HEAL,507,1,0.1,24
444,507,-0.66,66,0,spring,1,HEAL,507,2,0.1,24
445,507,-0.66,66,0,spring,1,HEAL,507,3,0.1,24
446,507,-0.66,66,0,spring,1,HEAL,507,4,0.1,24
447,507,-0.66,66,0,spring,1,HEAL,507,5,0.1,24
448,508,-0.97,97,0,spring,1,HEAL,508,1,0.1,24
449,508,-0.96,96,0,spring,1,HEAL,508,2,0.1,24
450,508,-0.96,96,0,spring,1,HEAL,508,3,0.1,24
451,508,-0.96,96,0,spring,1,HEAL,508,4,0.1,24
452,508,-0.96,96,0,spring,1,HEAL,508,5,0.1,24
453,509,-1.57,157,0,spring,1,HEAL,509,1,0.1,24
454,509,-1.36,136,0,spring,1,HEAL,509,2,0.1,24
455,509,-1.26,126,0,spring,1,HEAL,509,3,0.1,24
456,509,-1.66,166,0,spring,1,HEAL,509,4,0.1,24
457,509,-1.26,126,0,spring,1,HEAL,509,5,0.1,24
574,501,-0.03,3,4,spring,2,HEAL,501,1,0.1,24
575,501,-0.02,2,4,spring,2,HEAL,501,2,0.1,24
577,501,-0.02,2,3,spring,2,HEAL,501,4,0.1,24
578,501,-0.02,2,4,spring,2,HEAL,501,5,0.1,24
579,502,-0.07,7,4,spring,2,HEAL,502,1,0.1,24
581,502,-0.06,6,5,spring,2,HEAL,502,3,0.1,24
582,502,-0.06,6,3,spring,2,HEAL,502,4,0.1,24
583,502,-0.06,6,4,spring,2,HEAL,502,5,0.1,24
584,503,-0.17,17,4,spring,2,HEAL,503,1,0.1,24
585,503,-0.16,16,4,spring,2,HEAL,503,2,0.1,24
586,503,-0.16,16,5,spring,2,HEAL,503,3,0.1,24
587,503,-0.16,16,4,spring,2,HEAL,503,4,0.1,24
588,503,-0.16,16,4,spring,2,HEAL,503,5,0.1,24
589,504,-0.27,27,4,spring,2,HEAL,504,1,0.1,24
590,504,-0.26,26,3,spring,2,HEAL,504,2,0.1,24
591,504,-0.26,26,2,spring,2,HEAL,504,3,0.1,24
592,504,-0.26,26,2,spring,2,HEAL,504,4,0.1,24
593,504,-0.26,26,6,spring,2,HEAL,504,5,0.1,24
594,505,-0.37,37,3,spring,2,HEAL,505,1,0.1,24
596,505,-0.36,36,1,spring,2,HEAL,505,3,0.1,24
597,505,-0.36,36,0,spring,2,HEAL,505,4,0.1,24
598,505,-0.36,36,2,spring,2,HEAL,505,5,0.1,24
599,506,-0.47,47,1,spring,2,HEAL,506,1,0.1,24
600,506,-0.46,46,0,spring,2,HEAL,506,2,0.1,24
601,506,-0.46,46,0,spring,2,HEAL,506,3,0.1,24
603,506,-0.46,46,0,spring,2,HEAL,506,5,0.1,24
605,507,-0.66,66,0,spring,2,HEAL,507,2,0.1,24
606,507,-0.66,66,1,spring,2,HEAL,507,3,0.1,24
607,507,-0.66,66,0,spring,2,HEAL,507,4,0.1,24
608,507,-0.66,66,0,spring,2,HEAL,507,5,0.1,24
609,508,-0.97,97,0,spring,2,HEAL,508,1,0.1,24
610,508,-0.96,96,0,spring,2,HEAL,508,2,0.1,24
611,508,-0.96,96,0,spring,2,HEAL,508,3,0.1,24
612,508,-0.96,96,0,spring,2,HEAL,508,4,0.1,24
613,508,-0.96,96,0,spring,2,HEAL,508,5,0.1,24
614,509,-1.57,157,0,spring,2,HEAL,509,1,0.1,24
615,509,-1.36,136,0,spring,2,HEAL,509,2,0.1,24
616,509,-1.26,126,0,spring,2,HEAL,509,3,0.1,24
617,509,-1.66,166,0,spring,2,HEAL,509,4,0.1,24
618,509,-1.26,126,0,spring,2,HEAL,509,5,0.1,24
2024,501,-0.02,2,25,spring,1,HEAL,501,2,0.1,1
2025,501,-0.02,2,19,spring,1,HEAL,501,3,0.1,1
2026,501,-0.02,2,29,spring,1,HEAL,501,4,0.1,1
2027,501,-0.02,2,20,spring,1,HEAL,501,5,0.1,1
2028,502,-0.07,7,20,spring,1,HEAL,502,1,0.1,1
2030,502,-0.06,6,15,spring,1,HEAL,502,3,0.1,1
2031,502,-0.06,6,26,spring,1,HEAL,502,4,0.1,1
2032,502,-0.06,6,17,spring,1,HEAL,502,5,0.1,1
2033,503,-0.17,17,12,spring,1,HEAL,503,1,0.1,1
2034,503,-0.16,16,0,spring,1,HEAL,503,2,0.1,1
2035,503,-0.16,16,0,spring,1,HEAL,503,3,0.1,1
2036,503,-0.16,16,20,spring,1,HEAL,503,4,0.1,1
2038,504,-0.27,27,0,spring,1,HEAL,504,1,0.1,1
2039,504,-0.26,26,0,spring,1,HEAL,504,2,0.1,1
2040,504,-0.26,26,1,spring,1,HEAL,504,3,0.1,1
2041,504,-0.26,26,4,spring,1,HEAL,504,4,0.1,1
2042,504,-0.26,26,1,spring,1,HEAL,504,5,0.1,1
2043,505,-0.37,37,0,spring,1,HEAL,505,1,0.1,1
2045,505,-0.36,36,0,spring,1,HEAL,505,3,0.1,1
2046,505,-0.36,36,0,spring,1,HEAL,505,4,0.1,1
2047,505,-0.36,36,0,spring,1,HEAL,505,5,0.1,1
2048,506,-0.47,47,1,spring,1,HEAL,506,1,0.1,1
2049,506,-0.46,46,1,spring,1,HEAL,506,2,0.1,1
2050,506,-0.46,46,0,spring,1,HEAL,506,3,0.1,1
2052,506,-0.46,46,0,spring,1,HEAL,506,5,0.1,1
2053,507,-0.67,67,0,spring,1,HEAL,507,1,0.1,1
2054,507,-0.66,66,0,spring,1,HEAL,507,2,0.1,1
2055,507,-0.66,66,0,spring,1,HEAL,507,3,0.1,1
2056,507,-0.66,66,1,spring,1,HEAL,507,4,0.1,1
2057,507,-0.66,66,0,spring,1,HEAL,507,5,0.1,1
2058,508,-0.97,97,0,spring,1,HEAL,508,1,0.1,1
2059,508,-0.96,96,0,spring,1,HEAL,508,2,0.1,1
2060,508,-0.96,96,0,spring,1,HEAL,508,3,0.1,1
2061,508,-0.96,96,0,spring,1,HEAL,508,4,0.1,1
2062,508,-0.96,96,0,spring,1,HEAL,508,5,0.1,1
2063,509,-1.57,157,0,spring,1,HEAL,509,1,0.1,1
2064,509,-1.36,136,0,spring,1,HEAL,509,2,0.1,1
2065,509,-1.26,126,0,spring,1,HEAL,509,3,0.1,1
2066,509,-1.66,166,0,spring,1,HEAL,509,4,0.1,1
2067,509,-1.26,126,0,spring,1,HEAL,509,5,0.1,1
2184,501,-0.03,3,51,spring,2,HEAL,501,1,0.1,1
2185,501,-0.02,2,53,spring,2,HEAL,501,2,0.1,1
2187,501,-0.02,2,59,spring,2,HEAL,501,4,0.1,1
2188,501,-0.02,2,53,spring,2,HEAL,501,5,0.1,1
2189,502,-0.07,7,54,spring,2,HEAL,502,1,0.1,1
2191,502,-0.06,6,51,spring,2,HEAL,502,3,0.1,1
2192,502,-0.06,6,61,spring,2,HEAL,502,4,0.1,1
2193,502,-0.06,6,53,spring,2,HEAL,502,5,0.1,1
2194,503,-0.17,17,52,spring,2,HEAL,503,1,0.1,1
2195,503,-0.16,16,49,spring,2,HEAL,503,2,0.1,1
2196,503,-0.16,16,50,spring,2,HEAL,503,3,0.1,1
2197,503,-0.16,16,60,spring,2,HEAL,503,4,0.1,1
2198,503,-0.16,16,57,spring,2,HEAL,503,5,0.1,1
2199,504,-0.27,27,48,spring,2,HEAL,504,1,0.1,1
2200,504,-0.26,26,18,spring,2,HEAL,504,2,0.1,1
2201,504,-0.26,26,42,spring,2,HEAL,504,3,0.1,1
2202,504,-0.26,26,50,spring,2,HEAL,504,4,0.1,1
2203,504,-0.26,26,52,spring,2,HEAL,504,5,0.1,1
2204,505,-0.37,37,27,spring,2,HEAL,505,1,0.1,1
2206,505,-0.36,36,4,spring,2,HEAL,505,3,0.1,1
2207,505,-0.36,36,18,spring,2,HEAL,505,4,0.1,1
2208,505,-0.36,36,41,spring,2,HEAL,505,5,0.1,1
2209,506,-0.47,47,1,spring,2,HEAL,506,1,0.1,1
2210,506,-0.46,46,0,spring,2,HEAL,506,2,0.1,1
2211,506,-0.46,46,0,spring,2,HEAL,506,3,0.1,1
2213,506,-0.46,46,1,spring,2,HEAL,506,5,0.1,1
2215,507,-0.66,66,0,spring,2,HEAL,507,2,0.1,1
2216,507,-0.66,66,1,spring,2,HEAL,507,3,0.1,1
2217,507,-0.66,66,0,spring,2,HEAL,507,4,0.1,1
2218,507,-0.66,66,0,spring,2,HEAL,507,5,0.1,1
2219,508,-0.97,97,0,spring,2,HEAL,508,1,0.1,1
2220,508,-0.96,96,0,spring,2,HEAL,508,2,0.1,1
2221,508,-0.96,96,0,spring,2,HEAL,508,3,0.1,1
2222,508,-0.96,96,0,spring,2,HEAL,508,4,0.1,1
2223,508,-0.96,96,0,spring,2,HEAL,508,5,0.1,1
2224,509,-1.57,157,0,spring,2,HEAL,509,1,0.1,1
2225,509,-1.36,136,0,spring,2,HEAL,509,2,0.1,1
2226,509,-1.26,126,0,spring,2,HEAL,509,3,0.1,1
2227,509,-1.66,166,0,spring,2,HEAL,509,4,0.1,1
2228,509,-1.26,126,0,spring,2,HEAL,509,5,0.1,1
3634,501,-0.02,2,0,spring,1,HEAL,501,2,0.5,24
3635,501,-0.02,2,1,spring,1,HEAL,501,3,0.5,24
3636,501,-0.02,2,0,spring,1,HEAL,501,4,0.5,24
3637,501,-0.02,2,0,spring,1,HEAL,501,5,0.5,24
3638,502,-0.07,7,1,spring,1,HEAL,502,1,0.5,24
3640,502,-0.06,6,1,spring,1,HEAL,502,3,0.5,24
3641,502,-0.06,6,0,spring,1,HEAL,502,4,0.5,24
3642,502,-0.06,6,0,spring,1,HEAL,502,5,0.5,24
3643,503,-0.17,17,1,spring,1,HEAL,503,1,0.5,24
3644,503,-0.16,16,0,spring,1,HEAL,503,2,0.5,24
3645,503,-0.16,16,1,spring,1,HEAL,503,3,0.5,24
3646,503,-0.16,16,0,spring,1,HEAL,503,4,0.5,24
3648,504,-0.27,27,1,spring,1,HEAL,504,1,0.5,24
3649,504,-0.26,26,1,spring,1,HEAL,504,2,0.5,24
3650,504,-0.26,26,0,spring,1,HEAL,504,3,0.5,24
3651,504,-0.26,26,0,spring,1,HEAL,504,4,0.5,24
3652,504,-0.26,26,0,spring,1,HEAL,504,5,0.5,24
3653,505,-0.37,37,0,spring,1,HEAL,505,1,0.5,24
3655,505,-0.36,36,0,spring,1,HEAL,505,3,0.5,24
3656,505,-0.36,36,0,spring,1,HEAL,505,4,0.5,24
3657,505,-0.36,36,1,spring,1,HEAL,505,5,0.5,24
3658,506,-0.47,47,0,spring,1,HEAL,506,1,0.5,24
3659,506,-0.46,46,0,spring,1,HEAL,506,2,0.5,24
3660,506,-0.46,46,0,spring,1,HEAL,506,3,0.5,24
3662,506,-0.46,46,0,spring,1,HEAL,506,5,0.5,24
3663,507,-0.67,67,0,spring,1,HEAL,507,1,0.5,24
3664,507,-0.66,66,0,spring,1,HEAL,507,2,0.5,24
3665,507,-0.66,66,0,spring,1,HEAL,507,3,0.5,24
3666,507,-0.66,66,0,spring,1,HEAL,507,4,0.5,24
3667,507,-0.66,66,0,spring,1,HEAL,507,5,0.5,24
3668,508,-0.97,97,0,spring,1,HEAL,508,1,0.5,24
3669,508,-0.96,96,0,spring,1,HEAL,508,2,0.5,24
3670,508,-0.96,96,0,spring,1,HEAL,508,3,0.5,24
3671,508,-0.96,96,0,spring,1,HEAL,508,4,0.5,24
3672,508,-0.96,96,0,spring,1,HEAL,508,5,0.5,24
3673,509,-1.57,157,0,spring,1,HEAL,509,1,0.5,24
3674,509,-1.36,136,0,spring,1,HEAL,509,2,0.5,24
3675,509,-1.26,126,0,spring,1,HEAL,509,3,0.5,24
3676,509,-1.66,166,0,spring,1,HEAL,509,4,0.5,24
3677,509,-1.26,126,0,spring,1,HEAL,509,5,0.5,24
3794,501,-0.03,3,3,spring,2,HEAL,501,1,0.5,24
3795,501,-0.02,2,3,spring,2,HEAL,501,2,0.5,24
3797,501,-0.02,2,3,spring,2,HEAL,501,4,0.5,24
3798,501,-0.02,2,4,spring,2,HEAL,501,5,0.5,24
3799,502,-0.07,7,3,spring,2,HEAL,502,1,0.5,24
3801,502,-0.06,6,4,spring,2,HEAL,502,3,0.5,24
3802,502,-0.06,6,3,spring,2,HEAL,502,4,0.5,24
3803,502,-0.06,6,4,spring,2,HEAL,502,5,0.5,24
3804,503,-0.17,17,3,spring,2,HEAL,503,1,0.5,24
3805,503,-0.16,16,2,spring,2,HEAL,503,2,0.5,24
3806,503,-0.16,16,4,spring,2,HEAL,503,3,0.5,24
3807,503,-0.16,16,3,spring,2,HEAL,503,4,0.5,24
3808,503,-0.16,16,3,spring,2,HEAL,503,5,0.5,24
3809,504,-0.27,27,3,spring,2,HEAL,504,1,0.5,24
3810,504,-0.26,26,0,spring,2,HEAL,504,2,0.5,24
3811,504,-0.26,26,2,spring,2,HEAL,504,3,0.5,24
3812,504,-0.26,26,2,spring,2,HEAL,504,4,0.5,24
3813,504,-0.26,26,4,spring,2,HEAL,504,5,0.5,24
3814,505,-0.37,37,1,spring,2,HEAL,505,1,0.5,24
3816,505,-0.36,36,1,spring,2,HEAL,505,3,0.5,24
3817,505,-0.36,36,0,spring,2,HEAL,505,4,0.5,24
3818,505,-0.36,36,1,spring,2,HEAL,505,5,0.5,24
3819,506,-0.47,47,0,spring,2,HEAL,506,1,0.5,24
3820,506,-0.46,46,0,spring,2,HEAL,506,2,0.5,24
3821,506,-0.46,46,0,spring,2,HEAL,506,3,0.5,24
3823,506,-0.46,46,0,spring,2,HEAL,506,5,0.5,24
3825,507,-0.66,66,0,spring,2,HEAL,507,2,0.5,24
3826,507,-0.66,66,0,spring,2,HEAL,507,3,0.5,24
3827,507,-0.66,66,0,spring,2,HEAL,507,4,0.5,24
3828,507,-0.66,66,0,spring,2,HEAL,507,5,0.5,24
3829,508,-0.97,97,0,spring,2,HEAL,508,1,0.5,24
3830,508,-0.96,96,0,spring,2,HEAL,508,2,0.5,24
3831,508,-0.96,96,0,spring,2,HEAL,508,3,0.5,24
3832,508,-0.96,96,0,spring,2,HEAL,508,4,0.5,24
3833,508,-0.96,96,0,spring,2,HEAL,508,5,0.5,24
3834,509,-1.57,157,0,spring,2,HEAL,509,1,0.5,24
3835,509,-1.36,136,0,spring,2,HEAL,509,2,0.5,24
3836,509,-1.26,126,0,spring,2,HEAL,509,3,0.5,24
3837,509,-1.66,166,0,spring,2,HEAL,509,4,0.5,24
3838,509,-1.26,126,0,spring,2,HEAL,509,5,0.5,24
5244,501,-0.02,2,1,spring,1,HEAL,501,2,1,24
5245,501,-0.02,2,1,spring,1,HEAL,501,3,1,24
5246,501,-0.02,2,1,spring,1,HEAL,501,4,1,24
5247,501,-0.02,2,1,spring,1,HEAL,501,5,1,24
5248,502,-0.07,7,1,spring,1,HEAL,502,1,1,24
5250,502,-0.06,6,1,spring,1,HEAL,502,3,1,24
5251,502,-0.06,6,1,spring,1,HEAL,502,4,1,24
5252,502,-0.06,6,1,spring,1,HEAL,502,5,1,24
5253,503,-0.17,17,0,spring,1,HEAL,503,1,1,24
5254,503,-0.16,16,0,spring,1,HEAL,503,2,1,24
5255,503,-0.16,16,0,spring,1,HEAL,503,3,1,24
5256,503,-0.16,16,0,spring,1,HEAL,503,4,1,24
5258,504,-0.27,27,0,spring,1,HEAL,504,1,1,24
5259,504,-0.26,26,0,spring,1,HEAL,504,2,1,24
5260,504,-0.26,26,0,spring,1,HEAL,504,3,1,24
5261,504,-0.26,26,0,spring,1,HEAL,504,4,1,24
5262,504,-0.26,26,0,spring,1,HEAL,504,5,1,24
5263,505,-0.37,37,0,spring,1,HEAL,505,1,1,24
5265,505,-0.36,36,0,spring,1,HEAL,505,3,1,24
5266,505,-0.36,36,0,spring,1,HEAL,505,4,1,24
5267,505,-0.36,36,0,spring,1,HEAL,505,5,1,24
5268,506,-0.47,47,0,spring,1,HEAL,506,1,1,24
5269,506,-0.46,46,0,spring,1,HEAL,506,2,1,24
5270,506,-0.46,46,0,spring,1,HEAL,506,3,1,24
5272,506,-0.46,46,0,spring,1,HEAL,506,5,1,24
5273,507,-0.67,67,0,spring,1,HEAL,507,1,1,24
5274,507,-0.66,66,0,spring,1,HEAL,507,2,1,24
5275,507,-0.66,66,0,spring,1,HEAL,507,3,1,24
5276,507,-0.66,66,0,spring,1,HEAL,507,4,1,24
5277,507,-0.66,66,0,spring,1,HEAL,507,5,1,24
5278,508,-0.97,97,0,spring,1,HEAL,508,1,1,24
5279,508,-0.96,96,0,spring,1,HEAL,508,2,1,24
5280,508,-0.96,96,0,spring,1,HEAL,508,3,1,24
5281,508,-0.96,96,0,spring,1,HEAL,508,4,1,24
5282,508,-0.96,96,0,spring,1,HEAL,508,5,1,24
5283,509,-1.57,157,0,spring,1,HEAL,509,1,1,24
5284,509,-1.36,136,0,spring,1,HEAL,509,2,1,24
5285,509,-1.26,126,0,spring,1,HEAL,509,3,1,24
5286,509,-1.66,166,0,spring,1,HEAL,509,4,1,24
5287,509,-1.26,126,0,spring,1,HEAL,509,5,1,24
5404,501,-0.03,3,3,spring,2,HEAL,501,1,1,24
5405,501,-0.02,2,3,spring,2,HEAL,501,2,1,24
5407,501,-0.02,2,3,spring,2,HEAL,501,4,1,24
5408,501,-0.02,2,3,spring,2,HEAL,501,5,1,24
5409,502,-0.07,7,3,spring,2,HEAL,502,1,1,24
5411,502,-0.06,6,3,spring,2,HEAL,502,3,1,24
5412,502,-0.06,6,3,spring,2,HEAL,502,4,1,24
5413,502,-0.06,6,3,spring,2,HEAL,502,5,1,24
5414,503,-0.17,17,3,spring,2,HEAL,503,1,1,24
5415,503,-0.16,16,2,spring,2,HEAL,503,2,1,24
5416,503,-0.16,16,2,spring,2,HEAL,503,3,1,24
5417,503,-0.16,16,3,spring,2,HEAL,503,4,1,24
5418,503,-0.16,16,3,spring,2,HEAL,503,5,1,24
5419,504,-0.27,27,2,spring,2,HEAL,504,1,1,24
5420,504,-0.26,26,0,spring,2,HEAL,504,2,1,24
5421,504,-0.26,26,2,spring,2,HEAL,504,3,1,24
5422,504,-0.26,26,2,spring,2,HEAL,504,4,1,24
5423,504,-0.26,26,2,spring,2,HEAL,504,5,1,24
5424,505,-0.37,37,0,spring,2,HEAL,505,1,1,24
5426,505,-0.36,36,0,spring,2,HEAL,505,3,1,24
5427,505,-0.36,36,0,spring,2,HEAL,505,4,1,24
5428,505,-0.36,36,0,spring,2,HEAL,505,5,1,24
5429,506,-0.47,47,0,spring,2,HEAL,506,1,1,24
5430,506,-0.46,46,0,spring,2,HEAL,506,2,1,24
5431,506,-0.46,46,0,spring,2,HEAL,506,3,1,24
5433,506,-0.46,46,0,spring,2,HEAL,506,5,1,24
5435,507,-0.66,66,0,spring,2,HEAL,507,2,1,24
5436,507,-0.66,66,0,spring,2,HEAL,507,3,1,24
5437,507,-0.66,66,0,spring,2,HEAL,507,4,1,24
5438,507,-0.66,66,0,spring,2,HEAL,507,5,1,24
5439,508,-0.97,97,0,spring,2,HEAL,508,1,1,24
5440,508,-0.96,96,0,spring,2,HEAL,508,2,1,24
5441,508,-0.96,96,0,spring,2,HEAL,508,3,1,24
5442,508,-0.96,96,0,spring,2,HEAL,508,4,1,24
5443,508,-0.96,96,0,spring,2,HEAL,508,5,1,24
5444,509,-1.57,157,0,spring,2,HEAL,509,1,1,24
5445,509,-1.36,136,0,spring,2,HEAL,509,2,1,24
5446,509,-1.26,126,0,spring,2,HEAL,509,3,1,24
5447,509,-1.66,166,0,spring,2,HEAL,509,4,1,24
5448,509,-1.26,126,0,spring,2,HEAL,509,5,1,24
6854,501,-0.02,2,0,spring,1,HEAL,501,2,1.5,24
6855,501,-0.02,2,0,spring,1,HEAL,501,3,1.5,24
6856,501,-0.02,2,0,spring,1,HEAL,501,4,1.5,24
6857,501,-0.02,2,1,spring,1,HEAL,501,5,1.5,24
6858,502,-0.07,7,0,spring,1,HEAL,502,1,1.5,24
6860,502,-0.06,6,0,spring,1,HEAL,502,3,1.5,24
6861,502,-0.06,6,0,spring,1,HEAL,502,4,1.5,24
6862,502,-0.06,6,0,spring,1,HEAL,502,5,1.5,24
6863,503,-0.17,17,0,spring,1,HEAL,503,1,1.5,24
6864,503,-0.16,16,0,spring,1,HEAL,503,2,1.5,24
6865,503,-0.16,16,0,spring,1,HEAL,503,3,1.5,24
6866,503,-0.16,16,0,spring,1,HEAL,503,4,1.5,24
6868,504,-0.27,27,0,spring,1,HEAL,504,1,1.5,24
6869,504,-0.26,26,0,spring,1,HEAL,504,2,1.5,24
6870,504,-0.26,26,0,spring,1,HEAL,504,3,1.5,24
6871,504,-0.26,26,0,spring,1,HEAL,504,4,1.5,24
6872,504,-0.26,26,0,spring,1,HEAL,504,5,1.5,24
6873,505,-0.37,37,0,spring,1,HEAL,505,1,1.5,24
6875,505,-0.36,36,0,spring,1,HEAL,505,3,1.5,24
6876,505,-0.36,36,0,spring,1,HEAL,505,4,1.5,24
6877,505,-0.36,36,0,spring,1,HEAL,505,5,1.5,24
6878,506,-0.47,47,0,spring,1,HEAL,506,1,1.5,24
6879,506,-0.46,46,0,spring,1,HEAL,506,2,1.5,24
6880,506,-0.46,46,0,spring,1,HEAL,506,3,1.5,24
6882,506,-0.46,46,0,spring,1,HEAL,506,5,1.5,24
6883,507,-0.67,67,0,spring,1,HEAL,507,1,1.5,24
6884,507,-0.66,66,0,spring,1,HEAL,507,2,1.5,24
6885,507,-0.66,66,0,spring,1,HEAL,507,3,1.5,24
6886,507,-0.66,66,0,spring,1,HEAL,507,4,1.5,24
6887,507,-0.66,66,0,spring,1,HEAL,507,5,1.5,24
6888,508,-0.97,97,0,spring,1,HEAL,508,1,1.5,24
6889,508,-0.96,96,0,spring,1,HEAL,508,2,1.5,24
6890,508,-0.96,96,0,spring,1,HEAL,508,3,1.5,24
6891,508,-0.96,96,0,spring,1,HEAL,508,4,1.5,24
6892,508,-0.96,96,0,spring,1,HEAL,508,5,1.5,24
6893,509,-1.57,157,0,spring,1,HEAL,509,1,1.5,24
6894,509,-1.36,136,0,spring,1,HEAL,509,2,1.5,24
6895,509,-1.26,126,0,spring,1,HEAL,509,3,1.5,24
6896,509,-1.66,166,0,spring,1,HEAL,509,4,1.5,24
6897,509,-1.26,126,0,spring,1,HEAL,509,5,1.5,24
7014,501,-0.03,3,3,spring,2,HEAL,501,1,1.5,24
7015,501,-0.02,2,2,spring,2,HEAL,501,2,1.5,24
7017,501,-0.02,2,2,spring,2,HEAL,501,4,1.5,24
7018,501,-0.02,2,3,spring,2,HEAL,501,5,1.5,24
7019,502,-0.07,7,3,spring,2,HEAL,502,1,1.5,24
7021,502,-0.06,6,2,spring,2,HEAL,502,3,1.5,24
7022,502,-0.06,6,2,spring,2,HEAL,502,4,1.5,24
7023,502,-0.06,6,3,spring,2,HEAL,502,5,1.5,24
7024,503,-0.17,17,3,spring,2,HEAL,503,1,1.5,24
7025,503,-0.16,16,2,spring,2,HEAL,503,2,1.5,24
7026,503,-0.16,16,2,spring,2,HEAL,503,3,1.5,24
7027,503,-0.16,16,2,spring,2,HEAL,503,4,1.5,24
7028,503,-0.16,16,3,spring,2,HEAL,503,5,1.5,24
7029,504,-0.27,27,1,spring,2,HEAL,504,1,1.5,24
7030,504,-0.26,26,0,spring,2,HEAL,504,2,1.5,24
7031,504,-0.26,26,1,spring,2,HEAL,504,3,1.5,24
7032,504,-0.26,26,0,spring,2,HEAL,504,4,1.5,24
7033,504,-0.26,26,2,spring,2,HEAL,504,5,1.5,24
