"Mass","formula","HC","OC"
819.656454,"C46H92O11",2,0.24
819.668008,"C45H92O10N2",2.04,0.22
819.6687603,"C46H96O5N2S2",2.09,0.11
819.6696073,"C54H92O3S1",1.7,0.06
819.6718999,"C50H92O8",1.84,0.16
819.6726161,"C51H96O3S2",1.88,0.06
819.6748221,"C49H93O5N2P1",1.9,0.1
819.704324,"C46H96O9N2",2.09,0.2
819.708523,"C51H96O7",1.88,0.14
819.7091778,"C52H100O2S2",1.92,0.04
819.7114547,"C50H97O4N2P1",1.94,0.08
819.781009,"C53H104O5",1.96,0.09
820.6743263,"C53H92O3N1P1",1.74,0.06
820.6784933,"C48H91O7N3",1.9,0.15
820.7512749,"C50H99O5N3",1.98,0.1
820.755209,"C55H99O3N1",1.8,0.05
820.7875708,"C51H103O4N3",2.02,0.08
821.5210445,"C49H74O10",1.51,0.2
821.543005,"C47H82O7S2",1.74,0.15
821.5791663,"C48H86O6S2",1.79,0.12
821.5825315,"C45H90O6S3",2,0.13
821.594473,"C43H88O8N2P2",2.05,0.19
821.597913,"C49H90O3S3",1.84,0.06
821.599668,"C44H86O13",1.95,0.3
821.6147105,"C48H86O10",1.79,0.21
821.6177765,"C47H87O7N2P1",1.85,0.15
821.620346,"C54H82O4N2",1.52,0.07
821.621218,"C44H91O7N2S1P1",2.07,0.16
821.630309,"C52H86O7",1.65,0.13
821.6334633,"C49H90O7S1",1.84,0.14
821.636717,"C46H94O7S2",2.04,0.15
821.6511413,"C49H90O9",1.84,0.18
821.6519903,"C50H94O4S2",1.88,0.08
821.6544058,"C46H94O9S1",2.04,0.2
821.6656476,"C45H94O8N2S1",2.09,0.18
821.667372,"C54H94O1S2",1.74,0.02
821.6693952,"C52H91O3N2P1",1.75,0.06
821.672136,"C46H94O11",2.04,0.24
821.6875528,"C50H94O8",1.88,0.16
821.6883266,"C51H98O3S2",1.92,0.06
821.6907358,"C49H95O5N2P1",1.94,0.1
821.7063297,"C51H98O5S1",1.92,0.1
821.723752,"C51H98O7",1.92,0.14
821.7246388,"C52H102O2S2",1.96,0.04
821.7267616,"C50H99O4N2P1",1.98,0.08
821.7604938,"C52H102O6",1.96,0.12
821.7613101,"C53H106O1S2",2,0.02
822.730533,"C49H97O6N3",1.98,0.12
823.460844,"C43H72O9N2S2",1.67,0.21
823.461502,"C40H73O15P1",1.82,0.38
823.532679,"C44H76O12N2",1.73,0.27
823.533258,"C45H80O7N2S2",1.78,0.16
823.536644,"C49H76O10",1.55,0.2
823.571625,"C44H89O7S2P1",2.02,0.16
823.588876,"C55H84O1S2",1.53,0.02
823.5913793,"C51H84O6S1",1.65,0.12
823.59227,"C43H90O6N2S1P2",2.09,0.14
823.6069217,"C44H89O11P1",2.02,0.25
823.6076525,"C45H93O6S2P1",2.07,0.13
823.60851,"C43H88O10N2S1",2.05,0.23
823.6092183,"C51H84O8",1.65,0.16
823.6100987,"C52H88O3S2",1.69,0.06
823.6428005,"C48H92O4N2S2",1.92,0.08
823.644974,"C44H92O9N2S1",2.09,0.2
823.6458922,"C52H88O7",1.69,0.13
823.6465195,"C53H92O2S2",1.74,0.04
823.6629747,"C44H92O11N2",2.09,0.25
823.6644953,"C53H92O4S1",1.74,0.08
823.6668008,"C49H92O9",1.88,0.18
823.6674874,"C50H96O4S2",1.92,0.08
823.68225,"C53H92O6",1.74,0.11
823.6827935,"C54H96O1S2",1.78,0.02
823.7006773,"C54H96O3S1",1.78,0.06
823.7030934,"C50H96O8",1.92,0.16
823.7039764,"C51H100O3S2",1.96,0.06
823.7397625,"C51H100O7",1.96,0.14
823.740404,"C52H104O2S2",2,0.04
823.751759,"C51H104O1N2S2",2.04,0.02
823.7549982,"C55H100O4",1.82,0.07
823.7761499,"C52H104O6",2,0.12
823.7767514,"C53H108O1S2",2.04,0.02
823.8027132,"C55H104O2N2",1.89,0.04
824.611274,"C44H91O8N1S2",2.07,0.18
824.62868,"C46H88O7N3P1",1.91,0.15
824.6326505,"C51H88O5N1P1",1.73,0.1
824.6495965,"C43H92O9N3P1",2.14,0.21
824.710592,"C49H99O2N3S2",2.02,0.04
824.7434006,"C53H99O1N3S1",1.87,0.02
825.552263,"C49H78O10",1.59,0.2
825.570354,"C42H86O9N2S2",2.05,0.21
825.571423,"C42H88O7N2S1P2",2.1,0.17
825.5735808,"C46H82O12",1.78,0.26
825.586413,"C43H87O12P1",2.02,0.28
825.5878863,"C42H86O11N2S1",2.05,0.26
825.588912,"C50H82O9",1.64,0.18
825.606669,"C43H90O8N2S2",2.09,0.19
825.60717,"C51H86O6S1",1.69,0.12
825.6081373,"C52H90O1S3",1.73,0.02
825.6097325,"C47H86O11",1.83,0.23
825.6103793,"C48H90O6S2",1.88,0.12
825.612919,"C44H90O11S1",2.05,0.25
825.6243135,"C43H90O10N2S1",2.09,0.23
825.6251032,"C51H86O8",1.69,0.16
825.6259593,"C52H90O3S2",1.73,0.06
825.6310585,"C44H90O13",2.05,0.3
825.64214,"C43H90O12N2",2.09,0.28
825.6435425,"C52H90O5S1",1.73,0.1
825.6461473,"C48H90O10",1.88,0.21
825.6472165,"C49H94O5S2",1.92,0.1
825.6826685,"C49H94O9",1.92,0.18
825.6834026,"C50H98O4S2",1.96,0.08
825.6978007,"C53H94O6",1.77,0.11
825.6985329,"C54H98O1S2",1.81,0.02
825.700881,"C52H95O3N2P1",1.83,0.06
825.70131,"C50H98O6S1",1.96,0.12
825.7187338,"C50H98O8",1.96,0.16
825.7195456,"C51H102O3S2",2,0.06
825.7221139,"C49H99O5N2P1",2.02,0.1
825.7374174,"C51H102O5S1",2,0.1
825.7528,"C55H102O2S1",1.85,0.04
825.755189,"C51H102O7",2,0.14
825.7560169,"C52H106O2S2",2.04,0.04
826.196202,"C25H49O25N1S2",1.96,1
826.6315555,"C49H85O7N3",1.73,0.14
826.6515619,"C48H94O5N1S1P1",1.96,0.1
826.6696528,"C48H94O7N1P1",1.96,0.15
826.7060513,"C49H98O6N1P1",2,0.12
826.7292877,"C53H97O5N1",1.83,0.09
826.7405094,"C52H97O4N3",1.87,0.08
826.7422863,"C50H102O5N1P1",2.04,0.1
826.7590289,"C53H101O1N3S1",1.91,0.02
826.7615737,"C49H101O6N3",2.06,0.12
826.7656708,"C54H101O4N1",1.87,0.07
826.7867145,"C51H105O6N1",2.06,0.12
827.530629,"C40H80O13N2S1",2,0.32
827.531958,"C40H82O11N2P2",2.05,0.28
827.5662663,"C43H89O8S2P1",2.07,0.19
827.5670658,"C41H84O12N2S1",2.05,0.29
827.5927015,"C46H89O4N2S2P1",1.93,0.09
827.6042827,"C50H84O9",1.68,0.18
827.6048768,"C42H90O9N2P2",2.14,0.21
827.625217,"C47H88O11",1.87,0.23
827.6261765,"C48H92O6S2",1.92,0.12
827.6433978,"C50H89O5N2P1",1.78,0.1
827.6467993,"C47H93O5N2S1P1",1.98,0.11
827.6649723,"C47H93O7N2P1",1.98,0.15
827.668863,"C52H93O5P1",1.79,0.1
827.6798282,"C51H93O4N2P1",1.82,0.08
827.6811978,"C50H100O2S3",2,0.04
827.7009619,"C48H97O6N2P1",2.02,0.12
827.705377,"C53H97O4P1",1.83,0.08
827.7134206,"C53H96O6",1.81,0.11
827.7143193,"C54H100O1S2",1.85,0.02
827.7346335,"C50H100O8",2,0.16
827.7354237,"C51H104O3S2",2.04,0.06
827.7495573,"C54H100O5",1.85,0.09
827.7533168,"C51H104O5S1",2.04,0.1
827.760807,"C53H100O4N2",1.89,0.08
827.7627398,"C51H105O5P1",2.06,0.1
827.7644485,"C50H104O4N2S1",2.08,0.08
828.571218,"C42H89O8N1S1P2",2.12,0.19
828.6809293,"C54H91O1N3S1",1.69,0.02
828.700321,"C52H96O4N1P1",1.85,0.08
828.7019548,"C51H95O3N3S1",1.86,0.06
828.7199749,"C51H95O5N3",1.86,0.1
828.721592,"C49H100O6N1P1",2.04,0.12
828.72983,"C49H99O8N1",2.02,0.16
829.508299,"C51H74O7S1",1.45,0.14
829.5452575,"C44H84O6N2S1P2",1.91,0.14
829.54576,"C42H87O9S2P1",2.07,0.21
829.54803,"C49H82O6S2",1.67,0.12
829.5826825,"C41H86O12N2S1",2.1,0.29
829.5841,"C41H88O10N2P2",2.15,0.24
829.6205334,"C51H90O4S2",1.76,0.08
829.657253,"C52H94O3S2",1.81,0.06
829.660345,"C49H98O3S3",2,0.06
829.674735,"C52H94O5S1",1.81,0.1
829.693668,"C53H98O2S2",1.85,0.04
829.7111207,"C53H98O4S1",1.85,0.08
829.7298609,"C54H102O1S2",1.89,0.02
829.7655982,"C54H102O5",1.89,0.09
830.654915,"C47H93O8N1S1",1.98,0.17
830.6600927,"C53H89O2N3S1",1.68,0.04
830.6913437,"C48H97O7N1S1",2.02,0.15
830.6964513,"C54H93O1N3S1",1.72,0.02
830.727204,"C51H98O3N3P1",1.92,0.06
831.491296,"C39H82O8N2S2P2",2.1,0.21
831.5244425,"C43H82O7N2S1P2",1.91,0.16
831.5589657,"C43H80O13N2",1.86,0.3
831.561257,"C53H84O1S3",1.58,0.02
831.5622483,"C40H84O13N2S1",2.1,0.32
831.562779,"C48H80O11",1.67,0.23
831.5953865,"C44H84O12N2",1.91,0.27
831.5965723,"C53H84O5S1",1.58,0.09
831.599043,"C49H84O10",1.71,0.2
831.600108,"C50H88O5S2",1.76,0.1
831.6353281,"C50H88O9",1.76,0.18
831.636492,"C51H92O4S2",1.8,0.08
831.638545,"C49H89O6N2P1",1.82,0.12
831.639921,"C48H96O4S3",2,0.08
831.6671512,"C48H97O6S1P1",2.02,0.12
831.6680734,"C46H92O10N2",2,0.22
831.6721553,"C51H92O8",1.8,0.16
831.6729343,"C52H96O3S2",1.85,0.06
831.687068,"C55H92O5",1.67,0.09
831.7085563,"C52H96O7",1.85,0.13
831.7094411,"C53H100O2S2",1.89,0.04
831.7111685,"C51H97O4N2P1",1.9,0.08
831.7409072,"C48H100O8N2",2.08,0.17
831.7447716,"C53H100O6",1.89,0.11
831.7455866,"C54H104O1S2",1.93,0.02
831.7810425,"C54H104O5",1.93,0.09
831.81754,"C55H108O4",1.96,0.07
832.6395718,"C52H87O3N3S1",1.67,0.06
832.6783238,"C49H91O7N3",1.86,0.14
832.6801125,"C47H96O8N1P1",2.04,0.17
832.718189,"C47H99O6N3S1",2.11,0.13
832.71902,"C55H95O4N1",1.73,0.07
833.579125,"C49H86O6S2",1.76,0.12
833.582104,"C48H87O3N2S2P1",1.81,0.06
833.6158195,"C50H90O5S2",1.8,0.1
833.6183523,"C46H90O10S1",1.96,0.22
833.6190503,"C47H94O5S3",2,0.11
833.6518794,"C51H94O4S2",1.84,0.08
833.6544628,"C47H94O9S1",2,0.19
833.6554938,"C48H98O4S3",2.04,0.08
833.6567725,"C56H86O3N2",1.54,0.05
833.66714,"C55H94O1S2",1.71,0.02
833.675216,"C46H95O8N2P1",2.07,0.17
833.6876466,"C51H94O8",1.84,0.16
833.6885317,"C52H98O3S2",1.88,0.06
833.6911535,"C48H98O8S1",2.04,0.17
833.7240392,"C52H98O7",1.88,0.13
833.7250283,"C53H102O2S2",1.92,0.04
833.726997,"C51H99O4N2P1",1.94,0.08
833.7604612,"C53H102O6",1.92,0.11
833.7612675,"C54H106O1S2",1.96,0.02
833.7968379,"C54H106O5",1.96,0.09
833.833215,"C55H110O4",2,0.07
834.695843,"C47H98O8N1P1",2.09,0.17
834.7280478,"C54H97O1N3S1",1.8,0.02
834.7710645,"C56H101O3N1",1.8,0.05
834.8033788,"C52H105O4N3",2.02,0.08
835.4643028,"C40H74O12N2P2",1.85,0.3
835.536767,"C50H76O10",1.52,0.2
835.594306,"C48H84O11",1.75,0.23
835.645497,"C53H88O7",1.66,0.13
835.6465635,"C54H92O2S2",1.7,0.04
835.6484717,"C52H89O4N2P1",1.71,0.08
835.651421,"C46H92O12",2,0.26
835.670282,"C47H96O9S1",2.04,0.19
835.682183,"C54H92O6",1.7,0.11
835.6830667,"C55H96O1S2",1.75,0.02
835.685446,"C51H96O6S1",1.88,0.12
835.7032845,"C51H96O8",1.88,0.16
835.7040287,"C52H100O3S2",1.92,0.06
835.7185783,"C55H96O5",1.75,0.09
835.7394661,"C52H100O7",1.92,0.13
835.7404294,"C53H104O2S2",1.96,0.04
835.754824,"C56H100O4",1.79,0.07
835.7760121,"C53H104O6",1.96,0.11
835.7769003,"C54H108O1S2",2,0.02
835.8123127,"C54H108O5",2,0.09
836.647376,"C48H92O4N3S1P1",1.92,0.08
836.7434017,"C54H99O1N3S1",1.83,0.02
837.567494,"C54H78O7",1.44,0.13
837.587997,"C43H86O11N2S1",2,0.26
837.588603,"C51H82O9",1.61,0.18
837.60392,"C55H82O6",1.49,0.11
837.6045865,"C56H86O1S2",1.54,0.02
837.6058775,"C43H86O13N2",2,0.3
837.606469,"C44H90O8N2S2",2.05,0.18
837.6073428,"C52H86O6S1",1.65,0.12
837.608084,"C44H92O6N2S1P2",2.09,0.14
837.6232882,"C46H95O6S2P1",2.07,0.13
837.6241486,"C44H90O10N2S1",2.05,0.23
837.6248388,"C52H86O8",1.65,0.15
837.6256813,"C53H90O3S2",1.7,0.06
837.6420503,"C44H90O12N2",2.05,0.27
837.6434838,"C53H90O5S1",1.7,0.09
837.6463025,"C49H90O10",1.84,0.2
837.6617593,"C45H96O7N2P2",2.13,0.16
837.662343,"C54H94O2S2",1.74,0.04
837.6786656,"C45H94O11N2",2.09,0.24
837.6827556,"C50H94O9",1.88,0.18
837.697812,"C54H94O6",1.74,0.11
837.698553,"C55H98O1S2",1.78,0.02
837.7341425,"C55H98O5",1.78,0.09
837.7526853,"C56H102O2S1",1.82,0.04
837.7672226,"C52H106O1N2S2",2.04,0.02
837.7918643,"C53H106O6",2,0.11
837.8179892,"C56H106O2N2",1.89,0.04
838.626994,"C45H93O8N1S2",2.07,0.18
838.686419,"C52H93O3N3S1",1.79,0.06
838.7226299,"C53H97O2N3S1",1.83,0.04
838.726269,"C50H101O2N3S2",2.02,0.04
838.7592724,"C54H101O1N3S1",1.87,0.02
838.787931,"C53H109O1N1S2",2.06,0.02
839.567037,"C42H84O12N2S1",2,0.29
839.586599,"C51H84O7S1",1.65,0.14
839.5897955,"C48H88O7S2",1.83,0.15
839.622719,"C52H88O6S1",1.69,0.12
839.6255933,"C48H88O11",1.83,0.23
839.626143,"C49H92O6S2",1.88,0.12
839.628156,"C47H89O8N2P1",1.89,0.17
839.6404094,"C52H88O8",1.69,0.15
839.641036,"C44H94O8N2P2",2.14,0.18
839.641685,"C53H92O3S2",1.74,0.06
839.6463345,"C45H92O13",2.04,0.29
839.6626662,"C50H96O5S2",1.92,0.1
839.676887,"C53H92O7",1.74,0.13
839.6781036,"C54H96O2S2",1.78,0.04
839.695678,"C54H96O4S1",1.78,0.07
839.6979875,"C50H96O9",1.92,0.18
839.709501,"C49H96O8N2",1.96,0.16
839.7132479,"C54H96O6",1.78,0.11
839.7161818,"C53H97O3N2P1",1.83,0.06
839.716726,"C51H100O6S1",1.96,0.12
839.7356198,"C52H104O3S2",2,0.06
839.7374307,"C50H101O5N2P1",2.02,0.1
839.7414755,"C55H101O3P1",1.84,0.05
839.746768,"C51H104O2N2S2",2.04,0.04
839.7499012,"C55H100O5",1.82,0.09
839.753073,"C52H104O5S1",2,0.1
839.76122,"C54H100O4N2",1.85,0.07
839.7711076,"C52H104O7",2,0.13
839.7719888,"C53H108O2S2",2.04,0.04
839.783152,"C52H108O1N2S2",2.08,0.02
839.7975518,"C55H104O3N2",1.89,0.05
839.7992159,"C53H109O4P1",2.06,0.08
839.8007023,"C52H108O3N2S1",2.08,0.06
840.647237,"C50H87O7N3",1.74,0.14
840.70576,"C49H99O3N3S2",2.02,0.06
840.7121706,"C50H99O6N1S1",1.98,0.12
840.72995,"C50H99O8N1",1.98,0.16
840.73668,"C54H100O3N1P1",1.85,0.06
840.7561471,"C53H99O4N3",1.87,0.08
840.7577058,"C51H104O5N1P1",2.04,0.1
840.778475,"C51H107O1N3S2",2.1,0.02
841.526312,"C45H82O6N2S3",1.82,0.13
841.583991,"C42H88O10N2P2",2.1,0.24
841.608339,"C47H91O4N2S2P1",1.94,0.09
841.619734,"C51H86O9",1.69,0.18
841.6204277,"C43H92O9N2P2",2.14,0.21
841.625592,"C44H90O14",2.05,0.32
841.626234,"C47H91O6N2S1P1",1.94,0.13
841.641145,"C48H90O11",1.88,0.23
841.6418197,"C49H94O6S2",1.92,0.12
841.644671,"C48H95O3N2S2P1",1.98,0.06
841.648262,"C52H91O6P1",1.75,0.12
841.6563691,"C52H90O8",1.73,0.15
841.657204,"C53H94O3S2",1.77,0.06
841.6592937,"C51H91O5N2P1",1.78,0.1
841.6924508,"C53H94O7",1.77,0.13
841.6937614,"C54H98O2S2",1.81,0.04
841.6954324,"C52H95O4N2P1",1.83,0.08
841.6961242,"C50H98O7S1",1.96,0.14
841.6970842,"C51H102O2S3",2,0.04
841.7206177,"C54H99O4P1",1.83,0.07
841.7292939,"C54H98O6",1.81,0.11
841.7301334,"C55H102O1S2",1.85,0.02
841.7321823,"C51H102O6S1",2,0.12
841.7531721,"C50H103O5N2P1",2.06,0.1
841.757354,"C55H103O3P1",1.87,0.05
841.765527,"C55H102O5",1.85,0.09
841.768771,"C52H106O5S1",2.04,0.1
841.778151,"C52H107O5P1",2.06,0.1
841.7800222,"C51H106O4N2S1",2.08,0.08
842.586855,"C43H91O8N1S1P2",2.12,0.19
842.6465917,"C48H94O6N1S1P1",1.96,0.12
842.647335,"C46H89O10N3",1.93,0.22
842.6641857,"C48H94O8N1P1",1.96,0.17
842.6915518,"C49H97O7N1S1",1.98,0.14
842.72048,"C48H97O8N3",2.02,0.17
842.727457,"C52H98O3N3P1",1.88,0.06
842.7372063,"C50H102O6N1P1",2.04,0.12
843.598471,"C42H88O12N2S1",2.1,0.29
843.5990543,"C50H84O10",1.68,0.2
843.599704,"C42H90O10N2P2",2.14,0.24
843.6383071,"C50H89O6N2P1",1.78,0.12
843.641723,"C47H93O6N2S1P1",1.98,0.13
843.672004,"C52H92O8",1.77,0.15
843.6726879,"C53H96O3S2",1.81,0.06
843.6747957,"C51H93O5N2P1",1.82,0.1
843.6755181,"C49H96O8S1",1.96,0.16
843.676351,"C50H100O3S3",2,0.06
843.690735,"C53H96O5S1",1.81,0.09
843.704494,"C48H96O9N2",2,0.19
843.7112263,"C52H97O4N2P1",1.87,0.08
843.711895,"C50H100O7S1",2,0.14
843.741501,"C50H104O3N2S2",2.08,0.06
843.7454331,"C55H104O1S2",1.89,0.02
843.7482097,"C51H104O6S1",2.04,0.12
843.7809494,"C55H104O5",1.89,0.09
844.6394353,"C53H87O3N3S1",1.64,0.06
844.66782,"C52H95O3N1S2",1.83,0.06
844.6757139,"C54H91O2N3S1",1.69,0.04
844.7070133,"C49H99O7N1S1",2.02,0.14
844.74273,"C52H100O3N3P1",1.92,0.06
845.504548,"C51H76O6P2",1.49,0.12
845.539083,"C44H82O9N2S2",1.86,0.2
845.5398558,"C41H83O15P1",2.02,0.37
845.5406543,"C42H87O10S2P1",2.07,0.24
845.5422255,"C48H78O12",1.62,0.25
845.5745414,"C44H82O13N2",1.86,0.3
845.5752968,"C45H86O8N2S2",1.91,0.18
845.5760832,"C42H87O14P1",2.07,0.33
845.5770361,"C54H86O1S3",1.59,0.02
845.578565,"C49H82O11",1.67,0.22
845.579151,"C50H86O6S2",1.72,0.12
845.6091775,"C57H82O5",1.44,0.09
845.6120709,"C54H86O5S1",1.59,0.09
845.615709,"C51H90O5S2",1.76,0.1
845.6510851,"C51H90O9",1.76,0.18
845.6699845,"C52H94O6S1",1.81,0.12
845.6707055,"C53H98O1S3",1.85,0.02
845.6835995,"C47H94O10N2",2,0.21
845.6876737,"C52H94O8",1.81,0.15
845.718193,"C60H94O2",1.57,0.03
845.7189833,"C50H103O5S1P1",2.06,0.1
845.7199579,"C48H98O9N2",2.04,0.19
845.7208162,"C49H102O4N2S2",2.08,0.08
845.7239779,"C53H98O7",1.85,0.13
845.796517,"C55H106O5",1.93,0.09
845.826424,"C55H110O1N2S1",2,0.02
846.64961,"C47H93O9N1S1",1.98,0.19
846.679824,"C47H97O5N3S2",2.06,0.11
846.6828944,"C51H93O8N1",1.82,0.16
846.6834595,"C52H97O3N1S2",1.87,0.06
846.6914165,"C54H93O2N3S1",1.72,0.04
846.7278247,"C55H97O1N3S1",1.76,0.02
846.758748,"C52H102O3N3P1",1.96,0.06
847.519867,"C41H85O11S2P1",2.07,0.27
847.554705,"C44H84O9N2S2",1.91,0.2
847.591815,"C53H84O6S1",1.58,0.11
847.66123,"C58H88O4",1.52,0.07
847.6669982,"C51H92O9",1.8,0.18
847.6675863,"C52H96O4S2",1.85,0.08
847.6880127,"C48H96O11",2,0.23
847.6990237,"C47H96O10N2",2.04,0.21
847.7001248,"C48H100O5N2S2",2.08,0.1
847.7008416,"C56H96O3S1",1.71,0.05
847.7032791,"C52H96O8",1.85,0.15
847.7040134,"C53H100O3S2",1.89,0.06
847.7368855,"C57H100O2S1",1.75,0.04
847.7394974,"C53H100O7",1.89,0.13
847.7404712,"C54H104O2S2",1.93,0.04
847.7770333,"C55H108O1S2",1.96,0.02
847.812596,"C55H108O5",1.96,0.09
847.8485996,"C56H112O4",2,0.07
848.7111867,"C48H100O8N1P1",2.08,0.17
848.743414,"C55H99O1N3S1",1.8,0.02
848.7823692,"C52H103O5N3",1.98,0.1
848.786291,"C57H103O3N1",1.81,0.05
849.577222,"C48H87O4N2S2P1",1.81,0.08
849.613416,"C49H91O3N2S2P1",1.86,0.06
849.613962,"C47H94O6S3",2,0.13
849.646955,"C51H94O5S2",1.84,0.1
849.649382,"C47H94O10S1",2,0.21
849.651618,"C56H86O4N2",1.54,0.07
849.664318,"C53H91O4N2P1",1.72,0.08
849.6682133,"C48H98O7S2",2.04,0.15
849.6822592,"C51H94O9",1.84,0.18
849.6859039,"C48H98O9S1",2.04,0.19
849.688829,"C47H99O6N2S1P1",2.11,0.13
849.701072,"C52H98O6S1",1.88,0.12
849.703586,"C48H98O11",2.04,0.23
849.719015,"C52H98O8",1.88,0.15
849.7199339,"C53H102O3S2",1.92,0.06
849.7217192,"C51H99O5N2P1",1.94,0.1
849.7948753,"C53H107O3N2P1",2.02,0.06
849.828161,"C55H110O5",2,0.09
850.671286,"C49H93O6N3S1",1.9,0.12
850.7590339,"C55H101O1N3S1",1.84,0.02
850.7657872,"C56H101O4N1",1.8,0.07
850.8019428,"C57H105O3N1",1.84,0.05
850.8347113,"C53H109O4N3",2.06,0.08
850.838642,"C58H109O2N1",1.88,0.03
851.593358,"C46H92O7S3",2,0.15
851.6285856,"C46H92O11S1",2,0.24
851.6290995,"C49H93O3N2S2P1",1.9,0.06
851.646481,"C46H92O13",2,0.28
851.661625,"C50H92O10",1.84,0.2
851.6623863,"C51H96O5S2",1.88,0.1
851.665008,"C47H96O10S1",2.04,0.21
851.6769855,"C54H92O7",1.7,0.13
851.6805092,"C51H96O7S1",1.88,0.14
851.6826909,"C47H96O12",2.04,0.26
851.6833682,"C50H97O4N2S1P1",1.94,0.08
851.6983834,"C51H96O9",1.88,0.18
851.6991265,"C52H100O4S2",1.92,0.08
851.7011413,"C50H97O6N2P1",1.94,0.12
851.7052205,"C55H97O4P1",1.76,0.07
851.71343,"C55H96O6",1.75,0.11
851.714042,"C56H100O1S2",1.79,0.02
851.7167658,"C52H100O6S1",1.92,0.12
851.7345155,"C52H100O8",1.92,0.15
851.7353239,"C53H104O3S2",1.96,0.06
851.749861,"C56H100O5",1.79,0.09
851.7738581,"C52H105O4N2P1",2.02,0.08
851.8070599,"C54H108O6",2,0.11
851.835567,"C55H113O3P1",2.05,0.05
852.7410677,"C50H99O7N3",1.98,0.14
852.7419533,"C51H103O2N3S2",2.02,0.04
852.7781946,"C52H107O1N3S2",2.06,0.02
852.803241,"C54H111O1N1S2",2.06,0.02
852.8135699,"C52H107O5N3",2.06,0.1
852.8177985,"C57H107O3N1",1.88,0.05
853.581028,"C55H82O5S1",1.49,0.09
853.600799,"C43H86O14N2",2,0.33
853.602135,"C52H86O7S1",1.65,0.13
853.607873,"C45H90O12S1",2,0.27
853.608689,"C48H91O4N2S2P1",1.9,0.08
853.637098,"C44H90O13N2",2.05,0.3
853.639325,"C54H94O1S3",1.74,0.02
853.6566894,"C45H96O8N2P2",2.13,0.18
853.6590965,"C52H91O5N2P1",1.75,0.1
853.662019,"C46H94O13",2.04,0.28
853.6774355,"C50H94O10",1.88,0.2
853.680428,"C49H95O7N2P1",1.94,0.14
853.6927525,"C54H94O7",1.74,0.13
853.6933671,"C55H98O2S2",1.78,0.04
853.6961565,"C51H98O7S1",1.92,0.14
853.705743,"C51H99O7P1",1.94,0.14
853.7140059,"C51H98O9",1.92,0.18
853.714916,"C52H102O4S2",1.96,0.08
853.7249277,"C50H98O8N2",1.96,0.16
853.7260366,"C51H102O3N2S2",2,0.06
853.732284,"C52H102O6S1",1.96,0.12
853.7478744,"C56H102O3S1",1.82,0.05
853.7503591,"C52H102O8",1.96,0.15
853.7510554,"C53H106O3S2",2,0.06
853.753227,"C51H103O5N2P1",2.02,0.1
853.7622492,"C52H106O2N2S2",2.04,0.04
853.7652829,"C56H102O5",1.82,0.09
853.7840333,"C57H106O2S1",1.86,0.04
853.7864997,"C53H106O7",2,0.13
853.813296,"C56H106O3N2",1.89,0.05
853.8148453,"C54H111O4P1",2.06,0.07
854.643252,"C52H90O6N1P1",1.73,0.12
854.649058,"C45H94O11N1P1",2.09,0.24
854.650999,"C44H93O10N3S1",2.11,0.23
854.71766,"C53H97O3N3S1",1.83,0.06
854.727925,"C51H101O6N1S1",1.98,0.12
854.7526581,"C55H102O3N1P1",1.85,0.05
854.790787,"C55H105O1N3S1",1.91,0.02
855.5605815,"C43H85O14P1",1.98,0.33
855.561243,"C44H89O9S2P1",2.02,0.2
855.563321,"C42H86O11N2P2",2.05,0.26
855.578208,"C54H80O8",1.48,0.15
855.579962,"C42H84O15N2",2,0.36
855.5813463,"C51H84O8S1",1.65,0.16
855.5987761,"C43H88O12N2S1",2.05,0.28
855.5993237,"C51H84O10",1.65,0.2
855.599879,"C52H88O5S2",1.69,0.1
855.614603,"C55H84O7",1.53,0.13
855.617358,"C44H92O9N2S2",2.09,0.2
855.6179436,"C52H88O7S1",1.69,0.13
855.618531,"C44H94O7N2S1P2",2.14,0.16
855.6200507,"C48H88O12",1.83,0.25
855.6316945,"C47H88O11N2",1.87,0.23
855.6323932,"C48H92O6N2S2",1.92,0.12
855.6331666,"C45H93O12P1",2.07,0.27
855.6347787,"C44H92O11N2S1",2.09,0.25
855.635397,"C52H88O9",1.69,0.17
855.636079,"C44H94O9N2P2",2.14,0.2
855.650674,"C56H88O6",1.57,0.11
855.6540074,"C53H92O6S1",1.74,0.11
855.6679968,"C48H92O10N2",1.92,0.21
855.6689303,"C49H96O5N2S2",1.96,0.1
855.6720407,"C53H92O8",1.74,0.15
855.687393,"C57H92O5",1.61,0.09
855.6904023,"C54H96O5S1",1.78,0.09
855.694088,"C51H100O5S2",1.96,0.1
855.7082708,"C54H96O7",1.78,0.13
855.7269168,"C55H100O4S1",1.82,0.07
855.7296779,"C51H100O9",1.96,0.18
855.730156,"C52H104O4S2",2,0.08
855.740563,"C50H100O8N2",2,0.16
855.7415134,"C51H104O3N2S2",2.04,0.06
855.7445939,"C55H100O6",1.82,0.11
855.75944,"C51H104O5N2S1",2.04,0.1
855.7632718,"C56H104O3S1",1.86,0.05
855.7760685,"C53H109O3S1P1",2.06,0.06
855.817357,"C57H108O4",1.89,0.07
856.664938,"C56H91O3N1S1",1.62,0.05
856.6679112,"C53H95O3N1S2",1.79,0.06
856.700434,"C49H99O4N3S2",2.02,0.08
856.7122807,"C56H95O1N3S1",1.7,0.02
