id,depth_pos,depth_m,depth_cm,Label,Def1,season,year,site,depth,core,mag.vec,duration
4955,507,-0.66,66,Exclude,NA,activelayer,1,HEAL,507,5,1,24
4956,508,-0.97,97,Exclude,NA,activelayer,1,HEAL,508,1,1,24
4957,508,-0.96,96,Exclude,NA,activelayer,1,HEAL,508,2,1,24
4958,508,-0.96,96,Exclude,NA,activelayer,1,HEAL,508,3,1,24
4959,508,-0.96,96,Exclude,NA,activelayer,1,HEAL,508,4,1,24
4960,508,-0.96,96,Exclude,NA,activelayer,1,HEAL,508,5,1,24
4961,509,-1.57,157,Exclude,NA,activelayer,1,HEAL,509,1,1,24
4962,509,-1.36,136,Exclude,NA,activelayer,1,HEAL,509,2,1,24
4963,509,-1.26,126,Exclude,NA,activelayer,1,HEAL,509,3,1,24
4964,509,-1.66,166,Exclude,NA,activelayer,1,HEAL,509,4,1,24
4965,509,-1.26,126,Exclude,NA,activelayer,1,HEAL,509,5,1,24
4967,501,-0.02,2,Exclude,NA,activelayer,1,TOOL,501,2,1,24
4970,501,-0.02,2,Exclude,NA,activelayer,1,TOOL,501,5,1,24
4972,502,-0.06,6,Exclude,NA,activelayer,1,TOOL,502,2,1,24
4975,502,-0.06,6,Exclude,NA,activelayer,1,TOOL,502,5,1,24
4977,503,-0.16,16,Exclude,NA,activelayer,1,TOOL,503,2,1,24
4980,504,-0.26,26,Exclude,NA,activelayer,1,TOOL,504,2,1,24
4983,505,-0.36,36,Exclude,NA,activelayer,1,TOOL,505,2,1,24
4986,506,-0.46,46,Exclude,NA,activelayer,1,TOOL,506,2,1,24
4995,501,-0.02,2,Exclude,NA,activelayer,2,BARR,501,4,1,24
5002,503,-0.16,16,Exclude,NA,activelayer,2,BARR,503,1,1,24
5003,503,-0.16,16,Exclude,NA,activelayer,2,BARR,503,2,1,24
5008,504,-0.26,26,Exclude,NA,activelayer,2,BARR,504,2,1,24
5013,505,-0.36,36,Exclude,NA,activelayer,2,BARR,505,2,1,24
5021,506,-0.56,56,Exclude,NA,activelayer,2,BARR,506,5,1,24
5056,504,-0.27,27,Exclude,NA,activelayer,2,BONA,504,5,1,24
5084,501,-0.02,2,Exclude,NA,activelayer,2,HEAL,501,3,1,24
5103,505,-0.36,36,Exclude,NA,activelayer,2,HEAL,505,2,1,24
5110,506,-0.46,46,Exclude,NA,activelayer,2,HEAL,506,4,1,24
5112,507,-0.67,67,Exclude,NA,activelayer,2,HEAL,507,1,1,24
5117,508,-0.97,97,Exclude,NA,activelayer,2,HEAL,508,1,1,24
5142,504,-0.26,26,Exclude,NA,activelayer,2,TOOL,504,3,1,24
5153,501,-0.02,2,Exclude,NA,spring,1,BARR,501,1,1,24
5154,501,-0.02,2,Exclude,NA,spring,1,BARR,501,2,1,24
5155,501,-0.01,1,Exclude,NA,spring,1,BARR,501,3,1,24
5156,501,-0.02,2,Exclude,NA,spring,1,BARR,501,4,1,24
5157,501,-0.02,2,Exclude,NA,spring,1,BARR,501,5,1,24
5158,502,-0.06,6,Exclude,NA,spring,1,BARR,502,1,1,24
5159,502,-0.06,6,Exclude,NA,spring,1,BARR,502,2,1,24
5160,502,-0.05,5,Exclude,NA,spring,1,BARR,502,3,1,24
5161,502,-0.06,6,Exclude,NA,spring,1,BARR,502,4,1,24
5162,502,-0.06,6,Exclude,NA,spring,1,BARR,502,5,1,24
5163,503,-0.16,16,Exclude,NA,spring,1,BARR,503,1,1,24
5164,503,-0.16,16,Exclude,NA,spring,1,BARR,503,2,1,24
5165,503,-0.15,15,Exclude,NA,spring,1,BARR,503,3,1,24
5166,503,-0.16,16,Exclude,NA,spring,1,BARR,503,4,1,24
5167,503,-0.16,16,Exclude,NA,spring,1,BARR,503,5,1,24
5168,504,-0.26,26,Exclude,NA,spring,1,BARR,504,1,1,24
5169,504,-0.26,26,Exclude,NA,spring,1,BARR,504,2,1,24
5170,504,-0.25,25,Exclude,NA,spring,1,BARR,504,3,1,24
5171,504,-0.26,26,Exclude,NA,spring,1,BARR,504,4,1,24
5172,504,-0.26,26,Exclude,NA,spring,1,BARR,504,5,1,24
5173,505,-0.36,36,Exclude,NA,spring,1,BARR,505,1,1,24
5174,505,-0.36,36,Exclude,NA,spring,1,BARR,505,2,1,24
5175,505,-0.35,35,Exclude,NA,spring,1,BARR,505,3,1,24
5176,505,-0.36,36,Exclude,NA,spring,1,BARR,505,4,1,24
5177,505,-0.36,36,Exclude,NA,spring,1,BARR,505,5,1,24
5178,506,-0.56,56,Exclude,NA,spring,1,BARR,506,1,1,24
5179,506,-0.56,56,Exclude,NA,spring,1,BARR,506,2,1,24
5180,506,-0.55,55,Exclude,NA,spring,1,BARR,506,3,1,24
5181,506,-0.56,56,Exclude,NA,spring,1,BARR,506,4,1,24
5182,506,-0.56,56,Exclude,NA,spring,1,BARR,506,5,1,24
5183,507,-0.86,86,Exclude,NA,spring,1,BARR,507,1,1,24
5184,507,-0.86,86,Exclude,NA,spring,1,BARR,507,2,1,24
5185,507,-0.85,85,Exclude,NA,spring,1,BARR,507,3,1,24
5186,507,-0.86,86,Exclude,NA,spring,1,BARR,507,4,1,24
5187,507,-0.86,86,Exclude,NA,spring,1,BARR,507,5,1,24
5188,508,-1.36,136,Exclude,NA,spring,1,BARR,508,1,1,24
5189,508,-1.36,136,Exclude,NA,spring,1,BARR,508,2,1,24
5190,508,-1.35,135,Exclude,NA,spring,1,BARR,508,3,1,24
5191,508,-1.36,136,Exclude,NA,spring,1,BARR,508,4,1,24
5192,508,-1.36,136,Exclude,NA,spring,1,BARR,508,5,1,24
5193,509,-1.76,176,Exclude,NA,spring,1,BARR,509,1,1,24
5194,509,-2.26,226,Exclude,NA,spring,1,BARR,509,2,1,24
5195,509,-1.75,175,Exclude,NA,spring,1,BARR,509,3,1,24
5196,509,-1.96,196,Exclude,NA,spring,1,BARR,509,4,1,24
5197,509,-1.86,186,Exclude,NA,spring,1,BARR,509,5,1,24
5201,501,-0.02,2,Exclude,NA,spring,1,BONA,501,4,1,24
5206,502,-0.06,6,Exclude,NA,spring,1,BONA,502,4,1,24
5211,503,-0.16,16,Exclude,NA,spring,1,BONA,503,4,1,24
5216,504,-0.26,26,Exclude,NA,spring,1,BONA,504,4,1,24
5221,505,-0.46,46,Exclude,NA,spring,1,BONA,505,4,1,24
5226,506,-0.76,76,Exclude,NA,spring,1,BONA,506,4,1,24
5231,507,-1.06,106,Exclude,NA,spring,1,BONA,507,4,1,24
5236,508,-1.56,156,Exclude,NA,spring,1,BONA,508,4,1,24
5241,509,-1.96,196,Exclude,NA,spring,1,BONA,509,4,1,24
5243,501,-0.03,3,Exclude,NA,spring,1,HEAL,501,1,1,24
5249,502,-0.06,6,Exclude,NA,spring,1,HEAL,502,2,1,24
5257,503,-0.16,16,Exclude,NA,spring,1,HEAL,503,5,1,24
5264,505,-0.36,36,Exclude,NA,spring,1,HEAL,505,2,1,24
5271,506,-0.46,46,Exclude,NA,spring,1,HEAL,506,4,1,24
5317,501,-0.02,2,Exclude,NA,spring,2,BARR,501,4,1,24
5324,503,-0.16,16,Exclude,NA,spring,2,BARR,503,1,1,24
5325,503,-0.16,16,Exclude,NA,spring,2,BARR,503,2,1,24
5330,504,-0.26,26,Exclude,NA,spring,2,BARR,504,2,1,24
5335,505,-0.36,36,Exclude,NA,spring,2,BARR,505,2,1,24
5343,506,-0.56,56,Exclude,NA,spring,2,BARR,506,5,1,24
5346,507,-0.85,85,Exclude,NA,spring,2,BARR,507,3,1,24
5351,508,-1.35,135,Exclude,NA,spring,2,BARR,508,3,1,24
5356,509,-1.75,175,Exclude,NA,spring,2,BARR,509,3,1,24
5362,501,-0.02,2,Exclude,NA,spring,2,BONA,501,4,1,24
5367,502,-0.06,6,Exclude,NA,spring,2,BONA,502,4,1,24
5372,503,-0.16,16,Exclude,NA,spring,2,BONA,503,4,1,24
5377,504,-0.26,26,Exclude,NA,spring,2,BONA,504,4,1,24
5378,504,-0.27,27,Exclude,NA,spring,2,BONA,504,5,1,24
5382,505,-0.46,46,Exclude,NA,spring,2,BONA,505,4,1,24
5387,506,-0.76,76,Exclude,NA,spring,2,BONA,506,4,1,24
5406,501,-0.02,2,Exclude,NA,spring,2,HEAL,501,3,1,24
5410,502,-0.06,6,Exclude,NA,spring,2,HEAL,502,2,1,24
5425,505,-0.36,36,Exclude,NA,spring,2,HEAL,505,2,1,24
5432,506,-0.46,46,Exclude,NA,spring,2,HEAL,506,4,1,24
5434,507,-0.67,67,Exclude,NA,spring,2,HEAL,507,1,1,24
5449,501,-0.02,2,Exclude,NA,spring,2,TOOL,501,1,1,24
5450,501,-0.02,2,Exclude,NA,spring,2,TOOL,501,2,1,24
5451,501,-0.02,2,Exclude,NA,spring,2,TOOL,501,3,1,24
5452,501,-0.02,2,Exclude,NA,spring,2,TOOL,501,4,1,24
5453,501,-0.02,2,Exclude,NA,spring,2,TOOL,501,5,1,24
5454,502,-0.06,6,Exclude,NA,spring,2,TOOL,502,1,1,24
5455,502,-0.06,6,Exclude,NA,spring,2,TOOL,502,2,1,24
5456,502,-0.06,6,Exclude,NA,spring,2,TOOL,502,3,1,24
5457,502,-0.06,6,Exclude,NA,spring,2,TOOL,502,4,1,24
5458,502,-0.06,6,Exclude,NA,spring,2,TOOL,502,5,1,24
5459,503,-0.16,16,Exclude,NA,spring,2,TOOL,503,1,1,24
5460,503,-0.16,16,Exclude,NA,spring,2,TOOL,503,2,1,24
5461,503,-0.16,16,Exclude,NA,spring,2,TOOL,503,3,1,24
5462,503,-0.16,16,Exclude,NA,spring,2,TOOL,503,4,1,24
5463,504,-0.26,26,Exclude,NA,spring,2,TOOL,504,2,1,24
5464,504,-0.26,26,Exclude,NA,spring,2,TOOL,504,3,1,24
5465,504,-0.26,26,Exclude,NA,spring,2,TOOL,504,4,1,24
5466,505,-0.36,36,Exclude,NA,spring,2,TOOL,505,2,1,24
5467,505,-0.36,36,Exclude,NA,spring,2,TOOL,505,3,1,24
5468,505,-0.36,36,Exclude,NA,spring,2,TOOL,505,4,1,24
5469,506,-0.46,46,Exclude,NA,spring,2,TOOL,506,2,1,24
5470,506,-0.46,46,Exclude,NA,spring,2,TOOL,506,3,1,24
5471,506,-0.46,46,Exclude,NA,spring,2,TOOL,506,4,1,24
5472,507,-0.56,56,Exclude,NA,spring,2,TOOL,507,2,1,24
5473,507,-0.56,56,Exclude,NA,spring,2,TOOL,507,3,1,24
5474,507,-0.56,56,Exclude,NA,spring,2,TOOL,507,4,1,24
5475,501,-0.02,2,Exclude,NA,summer,1,BARR,501,1,1,24
5476,501,-0.02,2,Exclude,NA,summer,1,BARR,501,2,1,24
5477,501,-0.01,1,Exclude,NA,summer,1,BARR,501,3,1,24
5478,501,-0.02,2,Exclude,NA,summer,1,BARR,501,4,1,24
5479,501,-0.02,2,Exclude,NA,summer,1,BARR,501,5,1,24
5480,502,-0.06,6,Exclude,NA,summer,1,BARR,502,1,1,24
5481,502,-0.06,6,Exclude,NA,summer,1,BARR,502,2,1,24
5482,502,-0.05,5,Exclude,NA,summer,1,BARR,502,3,1,24
5483,502,-0.06,6,Exclude,NA,summer,1,BARR,502,4,1,24
5484,502,-0.06,6,Exclude,NA,summer,1,BARR,502,5,1,24
5485,503,-0.16,16,Exclude,NA,summer,1,BARR,503,1,1,24
5486,503,-0.16,16,Exclude,NA,summer,1,BARR,503,2,1,24
5487,503,-0.15,15,Exclude,NA,summer,1,BARR,503,3,1,24
5488,503,-0.16,16,Exclude,NA,summer,1,BARR,503,4,1,24
5489,503,-0.16,16,Exclude,NA,summer,1,BARR,503,5,1,24
5490,504,-0.26,26,Exclude,NA,summer,1,BARR,504,1,1,24
5491,504,-0.26,26,Exclude,NA,summer,1,BARR,504,2,1,24
5492,504,-0.25,25,Exclude,NA,summer,1,BARR,504,3,1,24
5493,504,-0.26,26,Exclude,NA,summer,1,BARR,504,4,1,24
5494,504,-0.26,26,Exclude,NA,summer,1,BARR,504,5,1,24
5495,505,-0.36,36,Exclude,NA,summer,1,BARR,505,1,1,24
5496,505,-0.36,36,Exclude,NA,summer,1,BARR,505,2,1,24
5497,505,-0.35,35,Exclude,NA,summer,1,BARR,505,3,1,24
5498,505,-0.36,36,Exclude,NA,summer,1,BARR,505,4,1,24
5499,505,-0.36,36,Exclude,NA,summer,1,BARR,505,5,1,24
5500,506,-0.56,56,Exclude,NA,summer,1,BARR,506,1,1,24
5501,506,-0.56,56,Exclude,NA,summer,1,BARR,506,2,1,24
5502,506,-0.55,55,Exclude,NA,summer,1,BARR,506,3,1,24
5503,506,-0.56,56,Exclude,NA,summer,1,BARR,506,4,1,24
5504,506,-0.56,56,Exclude,NA,summer,1,BARR,506,5,1,24
5505,507,-0.86,86,Exclude,NA,summer,1,BARR,507,1,1,24
5506,507,-0.86,86,Exclude,NA,summer,1,BARR,507,2,1,24
5507,507,-0.85,85,Exclude,NA,summer,1,BARR,507,3,1,24
5508,507,-0.86,86,Exclude,NA,summer,1,BARR,507,4,1,24
5509,507,-0.86,86,Exclude,NA,summer,1,BARR,507,5,1,24
5510,508,-1.36,136,Exclude,NA,summer,1,BARR,508,1,1,24
5511,508,-1.36,136,Exclude,NA,summer,1,BARR,508,2,1,24
5512,508,-1.35,135,Exclude,NA,summer,1,BARR,508,3,1,24
5513,508,-1.36,136,Exclude,NA,summer,1,BARR,508,4,1,24
5514,508,-1.36,136,Exclude,NA,summer,1,BARR,508,5,1,24
5515,509,-1.76,176,Exclude,NA,summer,1,BARR,509,1,1,24
5516,509,-2.26,226,Exclude,NA,summer,1,BARR,509,2,1,24
5517,509,-1.75,175,Exclude,NA,summer,1,BARR,509,3,1,24
5518,509,-1.96,196,Exclude,NA,summer,1,BARR,509,4,1,24
5519,509,-1.86,186,Exclude,NA,summer,1,BARR,509,5,1,24
5520,501,-0.02,2,Exclude,NA,summer,1,BONA,501,1,1,24
5521,501,-0.01,1,Exclude,NA,summer,1,BONA,501,2,1,24
5522,501,-0.02,2,Exclude,NA,summer,1,BONA,501,3,1,24
5523,501,-0.02,2,Exclude,NA,summer,1,BONA,501,4,1,24
5524,501,-0.03,3,Exclude,NA,summer,1,BONA,501,5,1,24
5525,502,-0.06,6,Exclude,NA,summer,1,BONA,502,1,1,24
5526,502,-0.05,5,Exclude,NA,summer,1,BONA,502,2,1,24
5527,502,-0.06,6,Exclude,NA,summer,1,BONA,502,3,1,24
5528,502,-0.06,6,Exclude,NA,summer,1,BONA,502,4,1,24
5529,502,-0.07,7,Exclude,NA,summer,1,BONA,502,5,1,24
5530,503,-0.16,16,Exclude,NA,summer,1,BONA,503,1,1,24
5531,503,-0.15,15,Exclude,NA,summer,1,BONA,503,2,1,24
5532,503,-0.16,16,Exclude,NA,summer,1,BONA,503,3,1,24
5533,503,-0.16,16,Exclude,NA,summer,1,BONA,503,4,1,24
5534,503,-0.17,17,Exclude,NA,summer,1,BONA,503,5,1,24
5535,504,-0.26,26,Exclude,NA,summer,1,BONA,504,1,1,24
5536,504,-0.25,25,Exclude,NA,summer,1,BONA,504,2,1,24
5537,504,-0.26,26,Exclude,NA,summer,1,BONA,504,3,1,24
5538,504,-0.26,26,Exclude,NA,summer,1,BONA,504,4,1,24
5539,504,-0.27,27,Exclude,NA,summer,1,BONA,504,5,1,24
5540,505,-0.46,46,Exclude,NA,summer,1,BONA,505,1,1,24
5541,505,-0.45,45,Exclude,NA,summer,1,BONA,505,2,1,24
5542,505,-0.46,46,Exclude,NA,summer,1,BONA,505,3,1,24
5543,505,-0.46,46,Exclude,NA,summer,1,BONA,505,4,1,24
5544,505,-0.47,47,Exclude,NA,summer,1,BONA,505,5,1,24
5545,506,-0.76,76,Exclude,NA,summer,1,BONA,506,1,1,24
5546,506,-0.75,75,Exclude,NA,summer,1,BONA,506,2,1,24
5547,506,-0.76,76,Exclude,NA,summer,1,BONA,506,3,1,24
5548,506,-0.76,76,Exclude,NA,summer,1,BONA,506,4,1,24
5549,506,-0.77,77,Exclude,NA,summer,1,BONA,506,5,1,24
5550,507,-1.06,106,Exclude,NA,summer,1,BONA,507,1,1,24
5551,507,-1.05,105,Exclude,NA,summer,1,BONA,507,2,1,24
5552,507,-1.06,106,Exclude,NA,summer,1,BONA,507,3,1,24
5553,507,-1.06,106,Exclude,NA,summer,1,BONA,507,4,1,24
5554,507,-1.07,107,Exclude,NA,summer,1,BONA,507,5,1,24
5555,508,-1.56,156,Exclude,NA,summer,1,BONA,508,1,1,24
5556,508,-1.55,155,Exclude,NA,summer,1,BONA,508,2,1,24
5557,508,-1.56,156,Exclude,NA,summer,1,BONA,508,3,1,24
5558,508,-1.56,156,Exclude,NA,summer,1,BONA,508,4,1,24
5559,508,-1.57,157,Exclude,NA,summer,1,BONA,508,5,1,24
5560,509,-1.86,186,Exclude,NA,summer,1,BONA,509,1,1,24
5561,509,-1.85,185,Exclude,NA,summer,1,BONA,509,2,1,24
5562,509,-1.86,186,Exclude,NA,summer,1,BONA,509,3,1,24
5563,509,-1.96,196,Exclude,NA,summer,1,BONA,509,4,1,24
5564,509,-2.07,207,Exclude,NA,summer,1,BONA,509,5,1,24
5565,501,-0.03,3,Exclude,NA,summer,1,HEAL,501,1,1,24
5566,501,-0.02,2,Exclude,NA,summer,1,HEAL,501,2,1,24
5567,501,-0.02,2,Exclude,NA,summer,1,HEAL,501,3,1,24
5568,501,-0.02,2,Exclude,NA,summer,1,HEAL,501,4,1,24
5569,501,-0.02,2,Exclude,NA,summer,1,HEAL,501,5,1,24
5570,502,-0.07,7,Exclude,NA,summer,1,HEAL,502,1,1,24
5571,502,-0.06,6,Exclude,NA,summer,1,HEAL,502,2,1,24
5572,502,-0.06,6,Exclude,NA,summer,1,HEAL,502,3,1,24
5573,502,-0.06,6,Exclude,NA,summer,1,HEAL,502,4,1,24
5574,502,-0.06,6,Exclude,NA,summer,1,HEAL,502,5,1,24
5575,503,-0.17,17,Exclude,NA,summer,1,HEAL,503,1,1,24
5576,503,-0.16,16,Exclude,NA,summer,1,HEAL,503,2,1,24
5577,503,-0.16,16,Exclude,NA,summer,1,HEAL,503,3,1,24
5578,503,-0.16,16,Exclude,NA,summer,1,HEAL,503,4,1,24
5579,503,-0.16,16,Exclude,NA,summer,1,HEAL,503,5,1,24
5580,504,-0.27,27,Exclude,NA,summer,1,HEAL,504,1,1,24
5581,504,-0.26,26,Exclude,NA,summer,1,HEAL,504,2,1,24
5582,504,-0.26,26,Exclude,NA,summer,1,HEAL,504,3,1,24
5583,504,-0.26,26,Exclude,NA,summer,1,HEAL,504,4,1,24
5584,504,-0.26,26,Exclude,NA,summer,1,HEAL,504,5,1,24
5585,505,-0.37,37,Exclude,NA,summer,1,HEAL,505,1,1,24
5586,505,-0.36,36,Exclude,NA,summer,1,HEAL,505,2,1,24
5587,505,-0.36,36,Exclude,NA,summer,1,HEAL,505,3,1,24
5588,505,-0.36,36,Exclude,NA,summer,1,HEAL,505,4,1,24
5589,505,-0.36,36,Exclude,NA,summer,1,HEAL,505,5,1,24
5590,506,-0.47,47,Exclude,NA,summer,1,HEAL,506,1,1,24
5591,506,-0.46,46,Exclude,NA,summer,1,HEAL,506,2,1,24
5592,506,-0.46,46,Exclude,NA,summer,1,HEAL,506,3,1,24
5593,506,-0.46,46,Exclude,NA,summer,1,HEAL,506,4,1,24
5594,506,-0.46,46,Exclude,NA,summer,1,HEAL,506,5,1,24
5595,507,-0.67,67,Exclude,NA,summer,1,HEAL,507,1,1,24
5596,507,-0.66,66,Exclude,NA,summer,1,HEAL,507,2,1,24
5597,507,-0.66,66,Exclude,NA,summer,1,HEAL,507,3,1,24
5598,507,-0.66,66,Exclude,NA,summer,1,HEAL,507,4,1,24
5599,507,-0.66,66,Exclude,NA,summer,1,HEAL,507,5,1,24
5600,508,-0.97,97,Exclude,NA,summer,1,HEAL,508,1,1,24
5601,508,-0.96,96,Exclude,NA,summer,1,HEAL,508,2,1,24
5602,508,-0.96,96,Exclude,NA,summer,1,HEAL,508,3,1,24
5603,508,-0.96,96,Exclude,NA,summer,1,HEAL,508,4,1,24
5604,508,-0.96,96,Exclude,NA,summer,1,HEAL,508,5,1,24
5605,509,-1.57,157,Exclude,NA,summer,1,HEAL,509,1,1,24
5606,509,-1.36,136,Exclude,NA,summer,1,HEAL,509,2,1,24
5607,509,-1.26,126,Exclude,NA,summer,1,HEAL,509,3,1,24
5608,509,-1.66,166,Exclude,NA,summer,1,HEAL,509,4,1,24
5609,509,-1.26,126,Exclude,NA,summer,1,HEAL,509,5,1,24
5610,501,-0.02,2,Exclude,NA,summer,1,TOOL,501,1,1,24
5611,501,-0.02,2,Exclude,NA,summer,1,TOOL,501,2,1,24
5612,501,-0.02,2,Exclude,NA,summer,1,TOOL,501,3,1,24
5613,501,-0.02,2,Exclude,NA,summer,1,TOOL,501,4,1,24
5614,501,-0.02,2,Exclude,NA,summer,1,TOOL,501,5,1,24
5615,502,-0.06,6,Exclude,NA,summer,1,TOOL,502,1,1,24
5616,502,-0.06,6,Exclude,NA,summer,1,TOOL,502,2,1,24
5617,502,-0.06,6,Exclude,NA,summer,1,TOOL,502,3,1,24
5618,502,-0.06,6,Exclude,NA,summer,1,TOOL,502,4,1,24
5619,502,-0.06,6,Exclude,NA,summer,1,TOOL,502,5,1,24
5620,503,-0.16,16,Exclude,NA,summer,1,TOOL,503,1,1,24
5621,503,-0.16,16,Exclude,NA,summer,1,TOOL,503,2,1,24
5622,503,-0.16,16,Exclude,NA,summer,1,TOOL,503,3,1,24
5623,503,-0.16,16,Exclude,NA,summer,1,TOOL,503,4,1,24
5624,504,-0.26,26,Exclude,NA,summer,1,TOOL,504,2,1,24
5625,504,-0.26,26,Exclude,NA,summer,1,TOOL,504,3,1,24
5626,504,-0.26,26,Exclude,NA,summer,1,TOOL,504,4,1,24
5627,505,-0.36,36,Exclude,NA,summer,1,TOOL,505,2,1,24
5628,505,-0.36,36,Exclude,NA,summer,1,TOOL,505,3,1,24
5629,505,-0.36,36,Exclude,NA,summer,1,TOOL,505,4,1,24
5630,506,-0.46,46,Exclude,NA,summer,1,TOOL,506,2,1,24
5631,506,-0.46,46,Exclude,NA,summer,1,TOOL,506,3,1,24
5632,506,-0.46,46,Exclude,NA,summer,1,TOOL,506,4,1,24
5633,507,-0.56,56,Exclude,NA,summer,1,TOOL,507,2,1,24
5634,507,-0.56,56,Exclude,NA,summer,1,TOOL,507,3,1,24
5635,507,-0.56,56,Exclude,NA,summer,1,TOOL,507,4,1,24
5639,501,-0.02,2,Exclude,NA,summer,2,BARR,501,4,1,24
5646,503,-0.16,16,Exclude,NA,summer,2,BARR,503,1,1,24
5647,503,-0.16,16,Exclude,NA,summer,2,BARR,503,2,1,24
5652,504,-0.26,26,Exclude,NA,summer,2,BARR,504,2,1,24
5657,505,-0.36,36,Exclude,NA,summer,2,BARR,505,2,1,24
5665,506,-0.56,56,Exclude,NA,summer,2,BARR,506,5,1,24
5668,507,-0.85,85,Exclude,NA,summer,2,BARR,507,3,1,24
5673,508,-1.35,135,Exclude,NA,summer,2,BARR,508,3,1,24
5678,509,-1.75,175,Exclude,NA,summer,2,BARR,509,3,1,24
5684,501,-0.02,2,Exclude,NA,summer,2,BONA,501,4,1,24
5689,502,-0.06,6,Exclude,NA,summer,2,BONA,502,4,1,24
5694,503,-0.16,16,Exclude,NA,summer,2,BONA,503,4,1,24
5699,504,-0.26,26,Exclude,NA,summer,2,BONA,504,4,1,24
5700,504,-0.27,27,Exclude,NA,summer,2,BONA,504,5,1,24
5704,505,-0.46,46,Exclude,NA,summer,2,BONA,505,4,1,24
5709,506,-0.76,76,Exclude,NA,summer,2,BONA,506,4,1,24
5728,501,-0.02,2,Exclude,NA,summer,2,HEAL,501,3,1,24
5732,502,-0.06,6,Exclude,NA,summer,2,HEAL,502,2,1,24
5747,505,-0.36,36,Exclude,NA,summer,2,HEAL,505,2,1,24
5754,506,-0.46,46,Exclude,NA,summer,2,HEAL,506,4,1,24
5756,507,-0.67,67,Exclude,NA,summer,2,HEAL,507,1,1,24
5772,501,-0.02,2,Exclude,NA,summer,2,TOOL,501,2,1,24
5773,501,-0.02,2,Exclude,NA,summer,2,TOOL,501,3,1,24
5777,502,-0.06,6,Exclude,NA,summer,2,TOOL,502,2,1,24
5778,502,-0.06,6,Exclude,NA,summer,2,TOOL,502,3,1,24
5779,502,-0.06,6,Exclude,NA,summer,2,TOOL,502,4,1,24
5782,503,-0.16,16,Exclude,NA,summer,2,TOOL,503,2,1,24
5783,503,-0.16,16,Exclude,NA,summer,2,TOOL,503,3,1,24
5785,504,-0.26,26,Exclude,NA,summer,2,TOOL,504,2,1,24
5786,504,-0.26,26,Exclude,NA,summer,2,TOOL,504,3,1,24
5788,505,-0.36,36,Exclude,NA,summer,2,TOOL,505,2,1,24
5789,505,-0.36,36,Exclude,NA,summer,2,TOOL,505,3,1,24
5791,506,-0.46,46,Exclude,NA,summer,2,TOOL,506,2,1,24
5792,506,-0.46,46,Exclude,NA,summer,2,TOOL,506,3,1,24
5795,507,-0.56,56,Exclude,NA,summer,2,TOOL,507,3,1,24
5796,507,-0.56,56,Exclude,NA,summer,2,TOOL,507,4,1,24
5800,501,-0.02,2,Exclude,NA,fall,1,BARR,501,4,1,24
5807,503,-0.16,16,Exclude,NA,fall,1,BARR,503,1,1,24
5808,503,-0.16,16,Exclude,NA,fall,1,BARR,503,2,1,24
5813,504,-0.26,26,Exclude,NA,fall,1,BARR,504,2,1,24
5818,505,-0.36,36,Exclude,NA,fall,1,BARR,505,2,1,24
5826,506,-0.56,56,Exclude,NA,fall,1,BARR,506,5,1,24
5861,504,-0.27,27,Exclude,NA,fall,1,BONA,504,5,1,24
5889,501,-0.02,2,Exclude,NA,fall,1,HEAL,501,3,1,24
5893,502,-0.06,6,Exclude,NA,fall,1,HEAL,502,2,1,24
5908,505,-0.36,36,Exclude,NA,fall,1,HEAL,505,2,1,24
5915,506,-0.46,46,Exclude,NA,fall,1,HEAL,506,4,1,24
5917,507,-0.67,67,Exclude,NA,fall,1,HEAL,507,1,1,24
5936,501,-0.02,2,Exclude,NA,fall,1,TOOL,501,5,1,24
5941,502,-0.06,6,Exclude,NA,fall,1,TOOL,502,5,1,24
5952,506,-0.46,46,Exclude,NA,fall,1,TOOL,506,2,1,24
5961,501,-0.02,2,Exclude,NA,fall,2,BARR,501,4,1,24
5968,503,-0.16,16,Exclude,NA,fall,2,BARR,503,1,1,24
5969,503,-0.16,16,Exclude,NA,fall,2,BARR,503,2,1,24
5970,503,-0.15,15,Exclude,NA,fall,2,BARR,503,3,1,24
5973,504,-0.26,26,Exclude,NA,fall,2,BARR,504,1,1,24
5974,504,-0.26,26,Exclude,NA,fall,2,BARR,504,2,1,24
5975,504,-0.25,25,Exclude,NA,fall,2,BARR,504,3,1,24
5979,505,-0.36,36,Exclude,NA,fall,2,BARR,505,2,1,24
5984,506,-0.56,56,Exclude,NA,fall,2,BARR,506,2,1,24
5987,506,-0.56,56,Exclude,NA,fall,2,BARR,506,5,1,24
5989,507,-0.86,86,Exclude,NA,fall,2,BARR,507,2,1,24
5991,507,-0.86,86,Exclude,NA,fall,2,BARR,507,4,1,24
5996,508,-1.36,136,Exclude,NA,fall,2,BARR,508,4,1,24
6001,509,-1.96,196,Exclude,NA,fall,2,BARR,509,4,1,24
6022,504,-0.27,27,Exclude,NA,fall,2,BONA,504,5,1,24
6024,505,-0.45,45,Exclude,NA,fall,2,BONA,505,2,1,24
6027,505,-0.47,47,Exclude,NA,fall,2,BONA,505,5,1,24
6029,506,-0.75,75,Exclude,NA,fall,2,BONA,506,2,1,24
6032,506,-0.77,77,Exclude,NA,fall,2,BONA,506,5,1,24
6034,507,-1.05,105,Exclude,NA,fall,2,BONA,507,2,1,24
6049,501,-0.02,2,Exclude,NA,fall,2,HEAL,501,2,1,24
