"GHG_col","ID","W","Mass","formula","presence","Site","trmt","Material","max_reps","formulareps","include"
"GHG","23","W",427.1762899,"C24H28O7",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",427.183883,"C19H40O2S4",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",427.1973807,"C21H32O9",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",427.2337216,"C22H36O8",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",427.2489731,"C26H36O5",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",427.270102,"C23H40O7",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",427.3065274,"C24H44O6",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",427.3792644,"C26H52O4",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",428.140973,"C15H27O13N1",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",429.0827417,"C21H18O10",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",429.1038598,"C18H22O12",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",429.1191098,"C22H22O9",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",429.1249819,"C15H26O14",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",429.1402309,"C19H26O11",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",429.1554704,"C23H26O8",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",429.17659,"C20H30O10",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",429.2130094,"C21H34O9",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",429.2282918,"C25H34O6",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",429.249408,"C22H38O8",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",429.2645597,"C26H38O5",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",429.2856975,"C23H42O7",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",429.3010179,"C27H42O4",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",429.3374292,"C28H46O3",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",430.158437,"C17H37O3N1S4",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",431.0884439,"C23H16O7N2",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",431.098335,"C21H20O10",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",431.1041841,"C14H24O15",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",431.1194324,"C18H24O12",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",431.1347048,"C22H24O9",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",431.1405618,"C15H28O14",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",431.1558109,"C19H28O11",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",431.1711313,"C23H28O8",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",431.174629,"C20H32O8S1",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",431.1922455,"C20H32O10",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",431.2075429,"C24H32O7",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",431.2286315,"C21H36O9",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",431.2438711,"C25H36O6",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",431.264943,"C22H40O8",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",431.2802295,"C26H40O5",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",431.3013943,"C23H44O7",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",431.3166656,"C27H44O4",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",431.3531162,"C28H48O3",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",433.0778583,"C20H18O11",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",433.0927754,"C24H18O8",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",433.101755,"C14H26O13S1",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",433.1139475,"C21H22O10",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",433.1503606,"C22H26O9",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",433.1533876,"C19H30O9S1",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",433.1715629,"C19H30O11",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",433.1867917,"C23H30O8",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",433.2078824,"C20H34O10",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",433.2231482,"C24H34O7",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",433.2442202,"C21H38O9",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",433.2594698,"C25H38O6",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",433.2958997,"C26H42O5",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",433.3323422,"C27H46O4",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",435.0568649,"C19H16O12",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",435.0932692,"C20H20O11",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",435.1296184,"C21H24O10",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",435.165992,"C22H28O9",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",435.1690887,"C19H32O9S1",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",435.2024075,"C23H32O8",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",435.2234922,"C20H36O10",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",435.2388293,"C24H36O7",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",435.2751559,"C25H40O6",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",435.2962814,"C22H44O8",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",435.3115823,"C26H44O5",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",435.314969,"C23H48O5S1",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",437.0724629,"C19H18O12",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",437.0877333,"C23H18O9",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",437.1088709,"C20H22O11",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",437.1240831,"C24H22O8",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",437.1453096,"C21H26O10",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",437.1816899,"C22H30O9",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",437.218033,"C23H34O8",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",437.2544517,"C24H38O7",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",437.2697474,"C28H38O4",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",437.2908605,"C25H42O6",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",437.3999479,"C28H54O3",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",439.0881431,"C19H20O12",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",439.1034407,"C23H20O9",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",439.1245857,"C20H24O11",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",439.1398223,"C24H24O8",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",439.160921,"C21H28O10",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",439.1972942,"C22H32O9",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",439.233715,"C23H36O8",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",439.2701529,"C24H40O7",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",439.2854031,"C28H40O4",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",439.3428177,"C26H48O5",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",439.3581048,"C30H48O2",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",439.3792628,"C27H52O4",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",439.4156675,"C28H56O3",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",440.192634,"C21H31O9N1",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",441.0674146,"C18H18O13",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",441.0721513,"C15H24O11P2",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",441.1038207,"C19H22O12",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",441.1190874,"C23H22O9",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",441.1401958,"C20H26O11",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",441.1587848,"C21H30O8S1",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",441.1765545,"C21H30O10",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",441.1918291,"C25H30O7",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",441.204652,"C22H35O7P1",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",441.2129733,"C22H34O9",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",441.2494101,"C23H38O8",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",441.2646316,"C27H38O5",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",441.2857283,"C24H42O7",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",441.3220922,"C25H46O6",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",441.337352,"C29H46O3",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",441.3948886,"C27H54O4",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",443.0618879,"C21H16O11",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",443.098359,"C22H20O10",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",443.1194932,"C19H24O12",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",443.1347348,"C23H24O9",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",443.1405647,"C16H28O14",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",443.1559041,"C20H28O11",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",443.1711083,"C24H28O8",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",443.1841085,"C21H33O8P1",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",443.1921978,"C21H32O10",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",443.2074809,"C25H32O7",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",443.2285949,"C22H36O9",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",443.243867,"C26H36O6",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",443.265037,"C23H40O8",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",443.2803332,"C27H40O5",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",443.3014877,"C24H44O7",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",443.3167086,"C28H44O4",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",443.3530198,"C29H48O3",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",445.0775787,"C21H18O11",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",445.082637,"C20H30O1S5",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",445.1139243,"C22H22O10",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",445.1503652,"C23H26O9",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",445.1561694,"C16H30O14",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",445.1714495,"C20H30O11",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",445.1867991,"C24H30O8",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",445.2079114,"C21H34O10",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",445.2231796,"C25H34O7",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",445.2442583,"C22H38O9",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",445.259515,"C26H38O6",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",445.2805743,"C23H42O8",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",445.2958786,"C27H42O5",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",445.3323375,"C28H46O4",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",445.3687695,"C29H50O3",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",447.0638989,"C24H17O7P1",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",447.0932093,"C21H20O11",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",447.1296911,"C22H24O10",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",447.1660378,"C23H28O9",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",447.1690478,"C20H32O9S1",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",447.18713,"C20H32O11",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",447.2023806,"C24H32O8",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",447.2235081,"C21H36O10",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",447.2387515,"C25H36O7",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",447.2598844,"C22H40O9",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",447.2752048,"C26H40O6",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",447.3116225,"C27H44O5",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",447.3480164,"C28H48O4",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",447.3843362,"C29H52O3",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",448.0634605,"C18H15O11N3",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",448.16154,"C22H27O9N1",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",448.306863,"C26H43O5N1",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",449.0611125,"C16H23O7N2S2P1",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",449.0724956,"C20H18O12",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",449.1088866,"C21H22O11",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",449.1452989,"C22H26O10",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",449.1606237,"C26H26O7",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",449.1816184,"C23H30O9",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",449.2180239,"C24H34O8",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",449.2544514,"C25H38O7",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",449.2908616,"C26H42O6",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",450.2625673,"C21H42O7N1P1",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",451.0881055,"C20H20O12",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",451.1036008,"C24H20O9",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",451.1186464,"C28H20O6",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",451.1245658,"C21H24O11",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",451.1609393,"C22H28O10",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",451.197262,"C23H32O9",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",451.2336602,"C24H36O8",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",451.2701131,"C25H40O7",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",451.2853831,"C29H40O4",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",451.3065091,"C26H44O6",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",451.3430154,"C27H48O5",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",453.0826096,"C23H18O10",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",453.1037226,"C20H22O12",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",453.1402018,"C21H26O11",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",453.156076,"C17H32O8N2P2",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",453.1766069,"C22H30O10",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",453.2129666,"C23H34O9",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",453.2493044,"C24H38O8",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",453.337387,"C30H46O3",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",453.3585155,"C27H50O5",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",453.3949067,"C28H54O4",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",453.4312151,"C29H58O3",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",454.208302,"C22H33O9N1",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",455.0983387,"C23H20O10",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",455.1194532,"C20H24O12",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",455.1346674,"C24H24O9",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",455.1558227,"C21H28O11",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",455.1713706,"C25H28O8",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",455.184074,"C22H33O8P1",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",455.1921833,"C22H32O10",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",455.2074827,"C26H32O7",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",455.2286107,"C23H36O9",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",455.2650408,"C24H40O8",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",455.2802554,"C28H40O5",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",455.3014376,"C25H44O7",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",455.3165877,"C29H44O4",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",455.3377368,"C26H48O6",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",455.3529676,"C30H48O3",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",457.0986426,"C19H22O13",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",457.1502844,"C24H26O9",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",457.1714937,"C21H30O11",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",457.1867864,"C25H30O8",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",457.207929,"C22H34O10",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",457.2442644,"C23H38O9",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",457.2594931,"C27H38O6",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",457.2806271,"C24H42O8",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",457.3169725,"C25H46O7",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",457.3322732,"C29H46O4",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",457.3686986,"C30H50O3",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",459.0931845,"C22H20O11",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",459.1296099,"C23H24O10",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",459.16606,"C24H28O9",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",459.1871924,"C21H32O11",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",459.2024522,"C25H32O8",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",459.2235242,"C22H36O10",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",459.2387848,"C26H36O7",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",459.259863,"C23H40O9",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",459.2751031,"C27H40O6",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",459.3115281,"C28H44O5",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",459.34797,"C29H48O4",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",459.3843677,"C30H52O3",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",460.1670668,"C16H31O14N1",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",461.0423858,"C27H14O2N2S2",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",461.0582213,"C18H22O10S2",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",461.0888325,"C15H27O12S1P1",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",461.1452516,"C23H26O10",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",461.1816935,"C24H30O9",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",461.2027561,"C21H34O11",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",461.2181042,"C25H34O8",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",461.2351613,"C17H38O12N2",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",461.2391875,"C22H38O10",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",461.2544353,"C26H38O7",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",461.2907854,"C27H42O6",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",461.3272111,"C28H46O5",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",461.3636298,"C29H50O4",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",462.045279,"C17H22O8N1S2P1",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",462.1018058,"C14H26O14N1P1",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",463.0539805,"C21H22O6S1P2",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",463.0881404,"C21H20O12",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",463.1245047,"C22H24O11",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",463.1608782,"C23H28O10",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",463.1972887,"C24H32O9",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",463.2337335,"C25H36O8",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",463.2701024,"C26H40O7",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",463.3064515,"C27H44O6",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",463.342861,"C28H48O5",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",464.301862,"C26H43O6N1",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",465.1037544,"C21H22O12",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",465.1402202,"C22H26O11",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",465.1766122,"C23H30O10",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",465.2129393,"C24H34O9",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",465.2492794,"C25H38O8",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",465.2856897,"C26H42O7",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",465.304366,"C27H46O4S1",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",465.3220865,"C27H46O6",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",465.3585051,"C28H50O5",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",465.4312261,"C30H58O3",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",467.0831067,"C20H20O13",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",467.0986843,"C16H26O10N2P2",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",467.1194389,"C21H24O12",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",467.1347058,"C25H24O9",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",467.1558266,"C22H28O11",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",467.1922004,"C23H32O10",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",467.2074606,"C27H32O7",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",467.2286266,"C24H36O9",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",467.2650455,"C25H40O8",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",467.2802391,"C29H40O5",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",467.3014249,"C26H44O7",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",467.4469655,"C30H60O3",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",469.044229,"C21H15O9N2P1",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",469.0778943,"C23H18O11",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",469.0990223,"C20H22O13",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",469.1350108,"C21H26O12",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",469.1714399,"C22H30O11",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",469.1866847,"C26H30O8",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",469.2079087,"C23H34O10",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",469.2442964,"C24H38O9",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",469.2807203,"C25H42O8",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",469.3322172,"C30H46O4",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",469.3686828,"C31H50O3",1,"TOOL","FTC","Organic",1,1,TRUE
"GHG","23","W",469.4051437,"C32H54O2",1,"TOOL","FTC","Organic",1,1,TRUE
