"Mass","formula","El_comp","HC","OC","AImod","NOSC","C","H","O","N","S","P","Class"
251.165291,"C15H24O3","CHO",1.6,0.2,0.1852,-1.2,15,24,3,0,0,0,"aliphatic"
251.201687,"C16H28O2","CHO",1.75,0.12,0.1333,-1.5,16,28,2,0,0,0,"aliphatic"
251.989782,"C8H3O7N3","CHON",0.38,0.88,1.6667,2.5,8,3,7,3,0,0,"condensed aromatic"
252.091127,"C9H19O5N1S1","CHONS",2.11,0.56,-0.7778,-0.4444,9,19,5,1,1,0,"aliphatic"
253.035353,"C11H10O7","CHO",0.91,0.64,0.4667,0.3636,11,10,7,0,0,0,"unsaturated/lignin"
253.086952,"C16H14O3","CHO",0.88,0.19,0.5862,-0.5,16,14,3,0,0,0,"aromatic"
253.1081317,"C13H18O5","CHO",1.38,0.38,0.2381,-0.6154,13,18,5,0,0,0,"unsaturated/lignin"
253.1445384,"C14H22O4","CHO",1.57,0.29,0.1667,-1,14,22,4,0,0,0,"aliphatic"
253.217318,"C16H30O2","CHO",1.88,0.12,0.0667,-1.625,16,30,2,0,0,0,"aliphatic"
253.985955,"C9H6O6N1P1","CHONP",0.67,0.67,0.75,1,9,6,6,1,0,1,"condensed aromatic"
254.057141,"C13H9O3N3","CHON",0.69,0.23,0.7647,0.4615,13,9,3,3,0,0,"condensed aromatic"
255.1237435,"C13H20O5","CHO",1.54,0.38,0.1429,-0.7692,13,20,5,0,0,0,"aliphatic"
255.1602183,"C14H24O4","CHO",1.71,0.29,0.0833,-1.1429,14,24,4,0,0,0,"aliphatic"
255.1965689,"C15H28O3","CHO",1.87,0.2,0.037,-1.4667,15,28,3,0,0,0,"aliphatic"
255.2329247,"C16H32O2","CHO",2,0.12,0,-1.75,16,32,2,0,0,0,"aliphatic"
257.04554,"C14H10O5","CHO",0.71,0.36,0.6522,0,14,10,5,0,0,0,"aromatic"
257.077939,"C10H14O6N2","CHON",1.4,0.6,0,0.4,10,14,6,2,0,0,"unsaturated/lignin"
257.103046,"C12H18O6","CHO",1.5,0.5,0.1111,-0.5,12,18,6,0,0,0,"aliphatic"
257.1394817,"C13H22O5","CHO",1.69,0.38,0.0476,-0.9231,13,22,5,0,0,0,"aliphatic"
257.1758783,"C14H26O4","CHO",1.86,0.29,0,-1.2857,14,26,4,0,0,0,"aliphatic"
257.2121929,"C15H30O3","CHO",2,0.2,-0.037,-1.6,15,30,3,0,0,0,"aliphatic"
259.0248425,"C13H8O6","CHO",0.62,0.46,0.7,0.3077,13,8,6,0,0,0,"condensed aromatic"
259.0612285,"C14H12O5","CHO",0.86,0.36,0.5652,-0.1429,14,12,5,0,0,0,"aromatic"
259.082339,"C11H16O7","CHO",1.45,0.64,0.0667,-0.1818,11,16,7,0,0,0,"unsaturated/lignin"
259.1187245,"C12H20O6","CHO",1.67,0.5,0,-0.6667,12,20,6,0,0,0,"aliphatic"
259.13398,"C16H20O3","CHO",1.25,0.19,0.3793,-0.875,16,20,3,0,0,0,"unsaturated/lignin"
259.155131,"C13H24O5","CHO",1.85,0.38,-0.0476,-1.0769,13,24,5,0,0,0,"aliphatic"
259.1915422,"C14H28O4","CHO",2,0.29,-0.0833,-1.4286,14,28,4,0,0,0,"aliphatic"
260.005718,"C9H11O4N1S2","CHONS",1.22,0.44,0,0.4444,9,11,4,1,2,0,"unsaturated/lignin"
261.071948,"C11H19O3S1P1","CHOSP",1.73,0.27,-0.0667,-1,11,19,3,0,1,1,"aliphatic"
261.113246,"C15H18O4","CHO",1.2,0.27,0.3846,-0.6667,15,18,4,0,0,0,"unsaturated/lignin"
261.1343643,"C12H22O6","CHO",1.83,0.5,-0.1111,-0.8333,12,22,6,0,0,0,"aliphatic"
261.149606,"C16H22O3","CHO",1.38,0.19,0.3103,-1,16,22,3,0,0,0,"unsaturated/lignin"
262.953257,"C6H5O6N2S1P1","CHONSP",0.83,1,1,2.5,6,5,6,2,1,1,"condensed aromatic"
263.019698,"C12H8O7","CHO",0.67,0.58,0.6471,0.5,12,8,7,0,0,0,"aromatic"
263.071314,"C17H12O3","CHO",0.71,0.18,0.6774,-0.3529,17,12,3,0,0,0,"condensed aromatic"
263.0924805,"C14H16O5","CHO",1.14,0.36,0.3913,-0.4286,14,16,5,0,0,0,"unsaturated/lignin"
263.1288891,"C15H20O4","CHO",1.33,0.27,0.3077,-0.8,15,20,4,0,0,0,"unsaturated/lignin"
263.165296,"C16H24O3","CHO",1.5,0.19,0.2414,-1.125,16,24,3,0,0,0,"aliphatic"
264.046562,"C9H16O4N1S1P1","CHONSP",1.78,0.44,-0.5,-0.3333,9,16,4,1,1,1,"aliphatic"
265.1081983,"C14H18O5","CHO",1.29,0.36,0.3043,-0.5714,14,18,5,0,0,0,"unsaturated/lignin"
265.1445598,"C15H22O4","CHO",1.47,0.27,0.2308,-0.9333,15,22,4,0,0,0,"unsaturated/lignin"
265.1478884,"C12H26O4S1","CHOS",2.17,0.33,-0.3333,-1.3333,12,26,4,0,1,0,"aliphatic"
265.180908,"C16H26O3","CHO",1.62,0.19,0.1724,-1.25,16,26,3,0,0,0,"aliphatic"
265.2173193,"C17H30O2","CHO",1.76,0.12,0.125,-1.5294,17,30,2,0,0,0,"aliphatic"
266.049325,"C12H13O4N1S1","CHONS",1.08,0.33,0.375,0,12,13,4,1,1,0,"unsaturated/lignin"
266.964655,"C8H12O2S4","CHOS",1.5,0.25,-0.6667,0,8,12,2,0,4,0,"aliphatic"
267.066468,"C9H20O1N2S3","CHONS",2.22,0.11,-1.2857,-0.6667,9,20,1,2,3,0,"aliphatic"
267.08746,"C13H16O6","CHO",1.23,0.46,0.3,-0.3077,13,16,6,0,0,0,"unsaturated/lignin"
267.1238131,"C14H20O5","CHO",1.43,0.36,0.2174,-0.7143,14,20,5,0,0,0,"unsaturated/lignin"
267.1601801,"C15H24O4","CHO",1.6,0.27,0.1538,-1.0667,15,24,4,0,0,0,"aliphatic"
267.19661,"C16H28O3","CHO",1.75,0.19,0.1034,-1.375,16,28,3,0,0,0,"aliphatic"
267.2329642,"C17H32O2","CHO",1.88,0.12,0.0625,-1.6471,17,32,2,0,0,0,"aliphatic"
268.003301,"C9H7O5N3S1","CHONS",0.78,0.56,0.6,1.5556,9,7,5,3,1,0,"aromatic"
268.949262,"C9H3O8P1","CHOP",0.33,0.89,1,1.4444,9,3,8,0,0,1,"condensed aromatic"
269.0091485,"C14H6O6","CHO",0.43,0.43,0.8182,0.4286,14,6,6,0,0,0,"condensed aromatic"
269.044017,"C9H19O3S2P1","CHOSP",2.11,0.33,-0.7778,-1,9,19,3,0,2,1,"aliphatic"
269.0455763,"C15H10O5","CHO",0.67,0.33,0.68,0,15,10,5,0,0,0,"condensed aromatic"
269.082191,"C9H22O1N2S3","CHONS",2.44,0.11,-1.5714,-0.8889,9,22,1,2,3,0,"aliphatic"
269.1394419,"C14H22O5","CHO",1.57,0.36,0.1304,-0.8571,14,22,5,0,0,0,"aliphatic"
269.1758313,"C15H26O4","CHO",1.73,0.27,0.0769,-1.2,15,26,4,0,0,0,"aliphatic"
269.212188,"C16H30O3","CHO",1.88,0.19,0.0345,-1.5,16,30,3,0,0,0,"aliphatic"
269.2486058,"C17H34O2","CHO",2,0.12,0,-1.7647,17,34,2,0,0,0,"aliphatic"
269.938022,"C7H2O5N3S1P1","CHONSP",0.29,0.71,-3,2.7143,7,2,5,3,1,1,"unsaturated/lignin"
270.05941,"C15H13O2N1S1","CHONS",0.87,0.13,0.5833,-0.2667,15,13,2,1,1,0,"aromatic"
271.024886,"C14H8O6","CHO",0.57,0.43,0.7273,0.2857,14,8,6,0,0,0,"condensed aromatic"
271.0612427,"C15H12O5","CHO",0.8,0.33,0.6,-0.1333,15,12,5,0,0,0,"aromatic"
271.1187425,"C13H20O6","CHO",1.54,0.46,0.1,-0.6154,13,20,6,0,0,0,"aliphatic"
271.129973,"C12H20O5N2","CHON",1.67,0.42,-0.0667,-0.3333,12,20,5,2,0,0,"aliphatic"
271.155125,"C14H24O5","CHO",1.71,0.36,0.0435,-1,14,24,5,0,0,0,"aliphatic"
271.1914567,"C15H28O4","CHO",1.87,0.27,0,-1.3333,15,28,4,0,0,0,"aliphatic"
271.2278476,"C16H32O3","CHO",2,0.19,-0.0345,-1.625,16,32,3,0,0,0,"aliphatic"
273.0768302,"C15H14O5","CHO",0.93,0.33,0.52,-0.2667,15,14,5,0,0,0,"aromatic"
273.1343859,"C13H22O6","CHO",1.69,0.46,0,-0.7692,13,22,6,0,0,0,"aliphatic"
273.1707869,"C14H26O5","CHO",1.86,0.36,-0.0435,-1.1429,14,26,5,0,0,0,"aliphatic"
273.185983,"C18H26O2","CHO",1.44,0.11,0.2941,-1.2222,18,26,2,0,0,0,"unsaturated/lignin"
273.2071801,"C15H30O4","CHO",2,0.27,-0.0769,-1.4667,15,30,4,0,0,0,"aliphatic"
275.092477,"C15H16O5","CHO",1.07,0.33,0.44,-0.4,15,16,5,0,0,0,"unsaturated/lignin"
275.1135965,"C12H20O7","CHO",1.67,0.58,-0.0588,-0.5,12,20,7,0,0,0,"aliphatic"
275.2016725,"C18H28O2","CHO",1.56,0.11,0.2353,-1.3333,18,28,2,0,0,0,"aliphatic"
277.014307,"C16H6O5","CHO",0.38,0.31,0.8519,0.25,16,6,5,0,0,0,"condensed aromatic"
277.0717907,"C14H14O6","CHO",1,0.43,0.4545,-0.1429,14,14,6,0,0,0,"unsaturated/lignin"
277.1081359,"C15H18O5","CHO",1.2,0.33,0.36,-0.5333,15,18,5,0,0,0,"unsaturated/lignin"
277.1445598,"C16H22O4","CHO",1.38,0.25,0.2857,-0.875,16,22,4,0,0,0,"unsaturated/lignin"
277.1842853,"C14H30O3S1","CHOS",2.14,0.21,-0.2174,-1.5714,14,30,3,0,1,0,"aliphatic"
277.2173158,"C18H30O2","CHO",1.67,0.11,0.1765,-1.4444,18,30,2,0,0,0,"aliphatic"
277.997305,"C10H6O5N3P1","CHONP",0.6,0.5,1,1.3,10,6,5,3,0,1,"condensed aromatic"
278.990306,"C11H8O3N2S2","CHONS",0.73,0.27,0.6364,0.7273,11,8,3,2,2,0,"aromatic"
279.0299507,"C16H8O5","CHO",0.5,0.31,0.7778,0.125,16,8,5,0,0,0,"condensed aromatic"
279.1237956,"C15H20O5","CHO",1.33,0.33,0.28,-0.6667,15,20,5,0,0,0,"unsaturated/lignin"
279.1602478,"C16H24O4","CHO",1.5,0.25,0.2143,-1,16,24,4,0,0,0,"aliphatic"
279.1635695,"C13H28O4S1","CHOS",2.15,0.31,-0.3,-1.3846,13,28,4,0,1,0,"aliphatic"
279.19652,"C17H28O3","CHO",1.65,0.18,0.1613,-1.2941,17,28,3,0,0,0,"aliphatic"
279.2329694,"C18H32O2","CHO",1.78,0.11,0.1176,-1.5556,18,32,2,0,0,0,"aliphatic"
281.0455392,"C16H10O5","CHO",0.62,0.31,0.7037,0,16,10,5,0,0,0,"condensed aromatic"
281.1394628,"C15H22O5","CHO",1.47,0.33,0.2,-0.8,15,22,5,0,0,0,"unsaturated/lignin"
281.1758912,"C16H26O4","CHO",1.62,0.25,0.1429,-1.125,16,26,4,0,0,0,"aliphatic"
281.2122371,"C17H30O3","CHO",1.76,0.18,0.0968,-1.4118,17,30,3,0,0,0,"aliphatic"
281.2485875,"C18H34O2","CHO",1.89,0.11,0.0588,-1.6667,18,34,2,0,0,0,"aliphatic"
283.024853,"C15H8O6","CHO",0.53,0.4,0.75,0.2667,15,8,6,0,0,0,"condensed aromatic"
283.046734,"C13H16O3S2","CHOS",1.23,0.23,0.2632,-0.4615,13,16,3,0,2,0,"unsaturated/lignin"
283.061273,"C16H12O5","CHO",0.75,0.31,0.6296,-0.125,16,12,5,0,0,0,"aromatic"
283.1186922,"C14H20O6","CHO",1.43,0.43,0.1818,-0.5714,14,20,6,0,0,0,"unsaturated/lignin"
283.155077,"C15H24O5","CHO",1.6,0.33,0.12,-0.9333,15,24,5,0,0,0,"aliphatic"
283.1915218,"C16H28O4","CHO",1.75,0.25,0.0714,-1.25,16,28,4,0,0,0,"aliphatic"
283.2278852,"C17H32O3","CHO",1.88,0.18,0.0323,-1.5294,17,32,3,0,0,0,"aliphatic"
283.2642271,"C18H36O2","CHO",2,0.11,0,-1.7778,18,36,2,0,0,0,"aliphatic"
283.951998,"C9H5O6N1P2","CHONP",0.56,0.67,1,1.1111,9,5,6,1,0,2,"condensed aromatic"
284.042087,"C12H15O3N1S2","CHONS",1.25,0.25,0.2,-0.1667,12,15,3,1,2,0,"unsaturated/lignin"
285.0405465,"C15H10O6","CHO",0.67,0.4,0.6667,0.1333,15,10,6,0,0,0,"condensed aromatic"
285.0768805,"C16H14O5","CHO",0.88,0.31,0.5556,-0.25,16,14,5,0,0,0,"aromatic"
285.1344146,"C14H22O6","CHO",1.57,0.43,0.0909,-0.7143,14,22,6,0,0,0,"aliphatic"
285.14555,"C13H22O5N2","CHON",1.69,0.38,-0.0588,-0.4615,13,22,5,2,0,0,"aliphatic"
285.1707424,"C15H26O5","CHO",1.73,0.33,0.04,-1.0667,15,26,5,0,0,0,"aliphatic"
285.2070928,"C16H30O4","CHO",1.88,0.25,0,-1.375,16,30,4,0,0,0,"aliphatic"
285.2434968,"C17H34O3","CHO",2,0.18,-0.0323,-1.6471,17,34,3,0,0,0,"aliphatic"
286.998854,"C10H12O2N2S3","CHONS",1.2,0.2,0,0.4,10,12,2,2,3,0,"unsaturated/lignin"
287.017243,"C18H8O2S1","CHOS",0.44,0.11,0.8125,-0.1111,18,8,2,0,1,0,"condensed aromatic"
287.056132,"C15H12O6","CHO",0.8,0.4,0.5833,0,15,12,6,0,0,0,"aromatic"
287.150035,"C14H24O6","CHO",1.71,0.43,0,-0.8571,14,24,6,0,0,0,"aliphatic"
287.165239,"C18H24O3","CHO",1.33,0.17,0.3333,-1,18,24,3,0,0,0,"unsaturated/lignin"
287.1864231,"C15H28O5","CHO",1.87,0.33,-0.04,-1.2,15,28,5,0,0,0,"aliphatic"
287.201583,"C19H28O2","CHO",1.47,0.11,0.2778,-1.2632,19,28,2,0,0,0,"unsaturated/lignin"
287.2227903,"C16H32O4","CHO",2,0.25,-0.0714,-1.5,16,32,4,0,0,0,"aliphatic"
288.051436,"C14H11O6N1","CHON",0.79,0.43,0.6,0.2857,14,11,6,1,0,0,"aromatic"
289.129237,"C13H22O7","CHO",1.69,0.54,-0.0526,-0.6154,13,22,7,0,0,0,"aliphatic"
289.144511,"C17H22O4","CHO",1.29,0.24,0.3333,-0.8235,17,22,4,0,0,0,"unsaturated/lignin"
289.180943,"C18H26O3","CHO",1.44,0.17,0.2727,-1.1111,18,26,3,0,0,0,"unsaturated/lignin"
291.1238285,"C16H20O5","CHO",1.25,0.31,0.3333,-0.625,16,20,5,0,0,0,"unsaturated/lignin"
291.160184,"C17H24O4","CHO",1.41,0.24,0.2667,-0.9412,17,24,4,0,0,0,"unsaturated/lignin"
291.1635502,"C14H28O4S1","CHOS",2,0.29,-0.1818,-1.2857,14,28,4,0,1,0,"aliphatic"
291.1965779,"C18H28O3","CHO",1.56,0.17,0.2121,-1.2222,18,28,3,0,0,0,"aliphatic"
291.1999529,"C15H32O3S1","CHOS",2.13,0.2,-0.2,-1.6,15,32,3,0,1,0,"aliphatic"
292.213,"C14H31O5N1","CHON",2.21,0.36,-0.3333,-1.2857,14,31,5,1,0,0,"aliphatic"
293.081941,"C18H14O4","CHO",0.78,0.22,0.625,-0.3333,18,14,4,0,0,0,"aromatic"
293.1030297,"C15H18O6","CHO",1.2,0.4,0.3333,-0.4,15,18,6,0,0,0,"unsaturated/lignin"
293.118268,"C19H18O3","CHO",0.95,0.16,0.5429,-0.6316,19,18,3,0,0,0,"aromatic"
293.1394276,"C16H22O5","CHO",1.38,0.31,0.2593,-0.75,16,22,5,0,0,0,"unsaturated/lignin"
293.1758208,"C17H26O4","CHO",1.53,0.24,0.2,-1.0588,17,26,4,0,0,0,"aliphatic"
293.1791941,"C14H30O4S1","CHOS",2.14,0.29,-0.2727,-1.4286,14,30,4,0,1,0,"aliphatic"
293.2122273,"C18H30O3","CHO",1.67,0.17,0.1515,-1.3333,18,30,3,0,0,0,"aliphatic"
293.248651,"C19H34O2","CHO",1.79,0.11,0.1111,-1.5789,19,34,2,0,0,0,"aliphatic"
295.0612545,"C17H12O5","CHO",0.71,0.29,0.6552,-0.1176,17,12,5,0,0,0,"aromatic"
295.1186883,"C15H20O6","CHO",1.33,0.4,0.25,-0.5333,15,20,6,0,0,0,"unsaturated/lignin"
295.133997,"C19H20O3","CHO",1.05,0.16,0.4857,-0.7368,19,20,3,0,0,0,"unsaturated/lignin"
295.1551101,"C16H24O5","CHO",1.5,0.31,0.1852,-0.875,16,24,5,0,0,0,"aliphatic"
295.1914984,"C17H28O4","CHO",1.65,0.24,0.1333,-1.1765,17,28,4,0,0,0,"aliphatic"
295.2278242,"C18H32O3","CHO",1.78,0.17,0.0909,-1.4444,18,32,3,0,0,0,"aliphatic"
295.264285,"C19H36O2","CHO",1.89,0.11,0.0556,-1.6842,19,36,2,0,0,0,"aliphatic"
295.965253,"C6H7O7N3S2","CHONS",1.17,1.17,1.4,3.3333,6,7,7,3,2,0,"condensed aromatic"
297.0404133,"C16H10O6","CHO",0.62,0.38,0.6923,0.125,16,10,6,0,0,0,"condensed aromatic"
297.040678,"C9H18O3N2S3","CHONS",2,0.33,-1.8,0,9,18,3,2,3,0,"aliphatic"
297.0471925,"C10H18O6S2","CHOS",1.8,0.6,-0.6,-0.2,10,18,6,0,2,0,"aliphatic"
297.1343519,"C15H22O6","CHO",1.47,0.4,0.1667,-0.6667,15,22,6,0,0,0,"unsaturated/lignin"
297.149684,"C19H22O3","CHO",1.16,0.16,0.4286,-0.8421,19,22,3,0,0,0,"unsaturated/lignin"
297.152986,"C16H26O3S1","CHOS",1.62,0.19,0.1111,-1.125,16,26,3,0,1,0,"aliphatic"
297.1707838,"C16H26O5","CHO",1.62,0.31,0.1111,-1,16,26,5,0,0,0,"aliphatic"
297.2071719,"C17H30O4","CHO",1.76,0.24,0.0667,-1.2941,17,30,4,0,0,0,"aliphatic"
297.2435341,"C18H34O3","CHO",1.89,0.17,0.0303,-1.5556,18,34,3,0,0,0,"aliphatic"
297.2799208,"C19H38O2","CHO",2,0.11,0,-1.7895,19,38,2,0,0,0,"aliphatic"
299.019696,"C15H8O7","CHO",0.53,0.47,0.7391,0.4,15,8,7,0,0,0,"condensed aromatic"
299.0561122,"C16H12O6","CHO",0.75,0.38,0.6154,0,16,12,6,0,0,0,"aromatic"
299.1500239,"C15H24O6","CHO",1.6,0.4,0.0833,-0.8,15,24,6,0,0,0,"aliphatic"
299.1864178,"C16H28O5","CHO",1.75,0.31,0.037,-1.125,16,28,5,0,0,0,"aliphatic"
299.2016645,"C20H28O2","CHO",1.4,0.1,0.3158,-1.2,20,28,2,0,0,0,"unsaturated/lignin"
299.222819,"C17H32O4","CHO",1.88,0.24,0,-1.4118,17,32,4,0,0,0,"aliphatic"
299.2592017,"C18H36O3","CHO",2,0.17,-0.0303,-1.6667,18,36,3,0,0,0,"aliphatic"
300.954348,"C13H3O7P1","CHOP",0.23,0.54,1,0.8462,13,3,7,0,0,1,"condensed aromatic"
301.0353922,"C15H10O7","CHO",0.67,0.47,0.6522,0.2667,15,10,7,0,0,0,"aromatic"
301.035545,"C8H18O4N2S3","CHONS",2.25,0.5,-6,0.25,8,18,4,2,3,0,"aliphatic"
301.036262,"C16H14O2S2","CHOS",0.88,0.12,0.5385,-0.375,16,14,2,0,2,0,"aromatic"
301.0717848,"C16H14O6","CHO",0.88,0.38,0.5385,-0.125,16,14,6,0,0,0,"aromatic"
301.1293325,"C14H22O7","CHO",1.57,0.5,0.0476,-0.5714,14,22,7,0,0,0,"aliphatic"
301.144544,"C18H22O4","CHO",1.22,0.22,0.375,-0.7778,18,22,4,0,0,0,"unsaturated/lignin"
301.1657076,"C15H26O6","CHO",1.73,0.4,0,-0.9333,15,26,6,0,0,0,"aliphatic"
301.20205,"C16H30O5","CHO",1.88,0.31,-0.037,-1.25,16,30,5,0,0,0,"aliphatic"
301.2173338,"C20H30O2","CHO",1.5,0.1,0.2632,-1.3,20,30,2,0,0,0,"aliphatic"
301.2384346,"C17H34O4","CHO",2,0.24,-0.0667,-1.5294,17,34,4,0,0,0,"aliphatic"
301.971551,"C10H10O4N1S2P1","CHONSP",1,0.4,0.25,0.5,10,10,4,1,2,1,"unsaturated/lignin"
302.155077,"C21H21O1N1","CHON",1,0.05,0.5385,-0.7619,21,21,1,1,0,0,"aromatic"
303.033231,"C15H12O5S1","CHOS",0.8,0.33,0.5652,0,15,12,5,0,1,0,"aromatic"
303.0509525,"C15H12O7","CHO",0.8,0.47,0.5652,0.1333,15,12,7,0,0,0,"aromatic"
303.051108,"C15H12O7","CHO",0.8,0.47,0.5652,0.1333,15,12,7,0,0,0,"aromatic"
303.072202,"C12H16O9","CHO",1.33,0.75,0.0667,0.1667,12,16,9,0,0,0,"unsaturated/lignin"
303.087424,"C16H16O6","CHO",1,0.38,0.4615,-0.25,16,16,6,0,0,0,"unsaturated/lignin"
303.1602085,"C18H24O4","CHO",1.33,0.22,0.3125,-0.8889,18,24,4,0,0,0,"unsaturated/lignin"
303.217709,"C16H32O5","CHO",2,0.31,-0.1111,-1.375,16,32,5,0,0,0,"aliphatic"
303.2329852,"C20H32O2","CHO",1.6,0.1,0.2105,-1.4,20,32,2,0,0,0,"aliphatic"
304.853439,"C8H2O3S5","CHOS",0.25,0.38,1,1.75,8,2,3,0,5,0,"condensed aromatic"
305.009959,"C18H10O1S2","CHOS",0.56,0.06,0.7419,-0.2222,18,10,1,0,2,0,"condensed aromatic"
305.102983,"C16H18O6","CHO",1.12,0.38,0.3846,-0.375,16,18,6,0,0,0,"unsaturated/lignin"
305.106418,"C13H22O6S1","CHOS",1.69,0.46,-0.1111,-0.6154,13,22,6,0,1,0,"aliphatic"
305.139425,"C17H22O5","CHO",1.29,0.29,0.3103,-0.7059,17,22,5,0,0,0,"unsaturated/lignin"
305.1758445,"C18H26O4","CHO",1.44,0.22,0.25,-1,18,26,4,0,0,0,"unsaturated/lignin"
305.212234,"C19H30O3","CHO",1.58,0.16,0.2,-1.2632,19,30,3,0,0,0,"aliphatic"
305.2156077,"C16H34O3S1","CHOS",2.12,0.19,-0.1852,-1.625,16,34,3,0,1,0,"aliphatic"
305.2486302,"C20H34O2","CHO",1.7,0.1,0.1579,-1.5,20,34,2,0,0,0,"aliphatic"
305.992229,"C11H6O6N3P1","CHONP",0.55,0.55,1,1.3636,11,6,6,3,0,1,"condensed aromatic"
306.111214,"C12H22O6N1P1","CHONP",1.83,0.5,-0.2857,-0.5833,12,22,6,1,0,1,"aliphatic"
306.96183,"C8H9O5N2S2P1","CHONSP",1.12,0.62,-3,1.375,8,9,5,2,2,1,"unsaturated/lignin"
307.024981,"C10H16O3N2S3","CHONS",1.6,0.3,-0.7143,0.2,10,16,3,2,3,0,"aliphatic"
307.037659,"C14H13O6P1","CHOP",0.93,0.43,0.5,-0.0714,14,13,6,0,0,1,"unsaturated/lignin"
307.082361,"C15H16O7","CHO",1.07,0.47,0.3913,-0.1333,15,16,7,0,0,0,"unsaturated/lignin"
307.097659,"C19H16O4","CHO",0.84,0.21,0.5882,-0.4211,19,16,4,0,0,0,"aromatic"
307.1187659,"C16H20O6","CHO",1.25,0.38,0.3077,-0.5,16,20,6,0,0,0,"unsaturated/lignin"
307.1551504,"C17H24O5","CHO",1.41,0.29,0.2414,-0.8235,17,24,5,0,0,0,"unsaturated/lignin"
307.1915188,"C18H28O4","CHO",1.56,0.22,0.1875,-1.1111,18,28,4,0,0,0,"aliphatic"
307.194889,"C15H32O4S1","CHOS",2.13,0.27,-0.25,-1.4667,15,32,4,0,1,0,"aliphatic"
307.2278891,"C19H32O3","CHO",1.68,0.16,0.1429,-1.3684,19,32,3,0,0,0,"aliphatic"
307.2642603,"C20H36O2","CHO",1.8,0.1,0.1053,-1.6,20,36,2,0,0,0,"aliphatic"
307.3006759,"C21H40O1","CHO",1.9,0.05,0.0732,-1.8095,21,40,1,0,0,0,"aliphatic"
308.207851,"C14H31O6N1","CHON",2.21,0.43,-0.4,-1.1429,14,31,6,1,0,0,"aliphatic"
308.981363,"C13H11O3S2P1","CHOSP",0.85,0.23,0.5294,-0.0769,13,11,3,0,2,1,"aromatic"
309.0768624,"C18H14O5","CHO",0.78,0.28,0.6129,-0.2222,18,14,5,0,0,0,"aromatic"
309.113275,"C19H18O4","CHO",0.95,0.21,0.5294,-0.5263,19,18,4,0,0,0,"aromatic"
309.1343697,"C16H22O6","CHO",1.38,0.38,0.2308,-0.625,16,22,6,0,0,0,"unsaturated/lignin"
309.1707577,"C17H26O5","CHO",1.53,0.29,0.1724,-0.9412,17,26,5,0,0,0,"aliphatic"
309.1741252,"C14H30O5S1","CHOS",2.14,0.36,-0.3333,-1.2857,14,30,5,0,1,0,"aliphatic"
309.2071608,"C18H30O4","CHO",1.67,0.22,0.125,-1.2222,18,30,4,0,0,0,"aliphatic"
309.2435692,"C19H34O3","CHO",1.79,0.16,0.0857,-1.4737,19,34,3,0,0,0,"aliphatic"
309.2799485,"C20H38O2","CHO",1.9,0.1,0.0526,-1.7,20,38,2,0,0,0,"aliphatic"
309.3163161,"C21H42O1","CHO",2,0.05,0.0244,-1.9048,21,42,1,0,0,0,"aliphatic"
309.999616,"C8H13O4N3S3","CHONS",1.62,0.5,-Inf,1.25,8,13,4,3,3,0,"aliphatic"
310.054279,"C17H13O3N1S1","CHONS",0.76,0.18,0.6296,-0.1176,17,13,3,1,1,0,"aromatic"
311.0197995,"C16H8O7","CHO",0.5,0.44,0.76,0.375,16,8,7,0,0,0,"condensed aromatic"
311.0560706,"C17H12O6","CHO",0.71,0.35,0.6429,0,17,12,6,0,0,0,"aromatic"
311.0562935,"C10H20O3N2S3","CHONS",2,0.3,-1.2857,-0.2,10,20,3,2,3,0,"aliphatic"
311.09253,"C18H16O5","CHO",0.89,0.28,0.5484,-0.3333,18,16,5,0,0,0,"aromatic"
311.0992105,"C12H24O5S2","CHOS",2,0.42,-0.4667,-0.8333,12,24,5,0,2,0,"aliphatic"
311.113606,"C15H20O7","CHO",1.33,0.47,0.2174,-0.4,15,20,7,0,0,0,"unsaturated/lignin"
311.1289043,"C19H20O4","CHO",1.05,0.21,0.4706,-0.6316,19,20,4,0,0,0,"unsaturated/lignin"
311.1499669,"C16H24O6","CHO",1.5,0.38,0.1538,-0.75,16,24,6,0,0,0,"aliphatic"
311.1686928,"C17H28O3S1","CHOS",1.65,0.18,0.1034,-1.1765,17,28,3,0,1,0,"aliphatic"
311.1863905,"C17H28O5","CHO",1.65,0.29,0.1034,-1.0588,17,28,5,0,0,0,"aliphatic"
311.2228263,"C18H32O4","CHO",1.78,0.22,0.0625,-1.3333,18,32,4,0,0,0,"aliphatic"
311.2592288,"C19H36O3","CHO",1.89,0.16,0.0286,-1.5789,19,36,3,0,0,0,"aliphatic"
311.2955555,"C20H40O2","CHO",2,0.1,0,-1.8,20,40,2,0,0,0,"aliphatic"
311.950143,"C7H9O7N1S1P2","CHONSP",1.29,1,5,1.4286,7,9,7,1,1,2,"condensed aromatic"
312.982148,"C16H10O1S3","CHOS",0.62,0.06,0.68,-0.125,16,10,1,0,3,0,"condensed aromatic"
313.0353889,"C16H10O7","CHO",0.62,0.44,0.68,0.25,16,10,7,0,0,0,"condensed aromatic"
313.035549,"C16H10O7","CHO",0.62,0.44,0.68,0.25,16,10,7,0,0,0,"condensed aromatic"
313.0717085,"C17H14O6","CHO",0.82,0.35,0.5714,-0.1176,17,14,6,0,0,0,"aromatic"
313.071906,"C10H22O3N2S3","CHONS",2.2,0.3,-1.5714,-0.4,10,22,3,2,3,0,"aliphatic"
