"FT_col","W","formula","presence","Site","Trtmt","Core","Material","formulareps","include"
"FT","W","C15H24O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H28O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H36O4",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H23O6N3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H27O5N3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C11H10O11",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C15H10O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H14O10",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H14O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H18O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H18O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H22O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H22O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H13O7N1",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H21O7N3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H25O6N3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H8O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C11H12O11",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H12O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H16O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H20O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H24O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H10O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H14O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H18O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H22O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H26O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H8O7",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C14H12O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H16O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H20O10",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H20O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H24O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H28O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H10O10",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H14O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C11H18O11",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H18O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C11H22O9N2",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H22O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H26O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H30O3S1",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H30O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C20H38O3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C21H42O2",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C11H21O10N1",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H29O4N3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H8O8",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C13H12O10",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H12O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H16O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H20O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C19H20O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H24O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H28O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C20H40O3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H23O6N3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H27O5N3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H31O4N3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H10O11",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C16H10O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H14O10",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H14O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H18O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H18O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H22O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C19H22O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H26O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H25O6N3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H29O6N1",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H29O5N3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H8O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H12O11",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H12O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H16O10",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H16O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H20O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H20O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H24O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C19H24O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H23O7N3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H27O6N3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H10O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H14O11",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H14O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H18O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H22O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C19H26O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H25O4N3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H8O10",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H12O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H16O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H20O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H24O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C19H28O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H23O5N3",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C14H10O10",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H14O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H18O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H22O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H26O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H30O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C19H30O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H8O8",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C14H12O10",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H16O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H20O11",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H20O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H24O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H28O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C21H40O3",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C22H44O2",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H31O4N3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H10O11",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H10O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H14O10",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H14O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H18O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H22O11",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H22O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H26O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H30O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C20H38O4",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C21H42O3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H25O6N3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H33O4N3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H8O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H12O11",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H12O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H16O10",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H16O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H20O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C19H20O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H24O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C20H24O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H28O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H32O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H27O6N3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H31O5N3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H10O12",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C16H10O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H14O11",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H14O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H18O10",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H18O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H22O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C19H22O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H26O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C20H26O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H25O7N3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H8O10",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C12H12O12",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C16H12O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H16O11",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H16O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H20O10",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H20O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C19H24O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C20H28O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H36O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H10O10",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H14O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H18O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H22O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C19H26O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C20H30O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H21O6N3",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C15H12O10",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H16O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H20O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H24O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C19H28O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H10O11",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H10O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H14O10",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C19H14O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H18O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H22O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H26O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C19H30O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C22H42O3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C23H46O2",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H8O9",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C14H12O11",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H12O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H16O10",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H20O12",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H20O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H24O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H28O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C22H44O3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H27O6N3",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C13H10O12",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C17H10O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H14O11",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H14O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H18O10",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C19H18O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H22O12",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H22O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C20H22O6",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C17H26O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H30O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H29O6N3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H33O6N1",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H8O10",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C13H12O12",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C17H12O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H16O11",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H16O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H20O10",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C19H20O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H24O12",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H24O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C20H24O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H28O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C21H28O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H32O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H23O9N1",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H27O7N3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H35O6N1",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H10O10",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H14O12",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C17H14O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H18O11",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H18O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C19H22O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C20H26O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C21H30O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C19H38O6",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C16H12O10",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H16O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H20O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C19H24O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C20H28O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H27O5N3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H10O11",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H14O10",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H18O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H22O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C19H26O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C20H30O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H12O11",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C19H12O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H16O10",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H20O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H24O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C19H28O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C20H32O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C23H44O3",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C24H48O2",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H10O9",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C15H14O11",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C19H14O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H18O13",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H18O10",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H22O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H26O10N2",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H26O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C19H30O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C22H42O4",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C23H46O3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H12O12",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H12O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H16O11",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H21O3N2S2P1",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C19H16O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H20O10",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C20H20O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H24O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C21H24O6",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C18H28O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C19H32O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C22H44O4",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C17H31O6N3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H10O10",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H14O12",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H14O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H18O11",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C19H18O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H22O13",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H22O10",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C20H22O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H26O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C21H26O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H30O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H25O8N3",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C13H12O13",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C17H12O10",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H16O12",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H16O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H20O11",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C19H20O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C20H24O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C21H28O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C25H44O2",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H10O11",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C17H14O10",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C11H23O12P1",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H18O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C19H22O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C20H26O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C21H30O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C24H42O3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C19H29O5N3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H12O11",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C20H12O8",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C17H16O10",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C21H16O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H20O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C19H24O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C20H28O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C21H32O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H10O12",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C19H10O9",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C16H14O11",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C20H14O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H18O10",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H22O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C19H26O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H30O9N2",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C20H30O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C23H42O4",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C24H46O3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C25H50O2",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C18H8O10",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C15H12O12",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C19H12O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H16O11",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H20O10",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H24O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C19H28O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C20H32O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C23H44O4",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C24H48O3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H10O10",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H14O12",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C19H14O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H18O11",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C20H18O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H22O10",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C21H22O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H26O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C19H30O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H8O11",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C14H12O13",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H12O10",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H16O12",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C19H16O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H20O11",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H25O3N2S2P1",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C20H20O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H24O13",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H24O10",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C21H24O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H28O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C22H28O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H10O11",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H14O13",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C18H14O10",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H18O12",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C19H18O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C20H22O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C21H26O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H30O7S1",1,"TOOL","CON",2,"Organic",3,TRUE
