"","column_names","site_pos","core_pos","depth_pos","depth_m","Label","Def1","season","year","site","depth","core","mag.vec","dur.vec"
"802","TOOL_501_003","TOOL",3,501,-0.02,"Exclude",NA,"spring",3,"TOOL",501,3,"1.5","4"
"803","TOOL_502_003","TOOL",3,502,-0.06,"Exclude",NA,"spring",3,"TOOL",502,3,"1.5","4"
"804","TOOL_503_003","TOOL",3,503,-0.16,"Exclude",NA,"spring",3,"TOOL",503,3,"1.5","4"
"805","TOOL_504_003","TOOL",3,504,-0.26,"Exclude",NA,"spring",3,"TOOL",504,3,"1.5","4"
"806","TOOL_505_003","TOOL",3,505,-0.36,"Exclude",NA,"spring",3,"TOOL",505,3,"1.5","4"
"807","TOOL_506_003","TOOL",3,506,-0.46,"Exclude",NA,"spring",3,"TOOL",506,3,"1.5","4"
"808","TOOL_507_003","TOOL",3,507,-0.56,"Exclude",NA,"spring",3,"TOOL",507,3,"1.5","4"
"809","TOOL_501_004","TOOL",4,501,-0.02,"Keep",0,"spring",3,"TOOL",501,4,"1.5","4"
"810","TOOL_502_004","TOOL",4,502,-0.06,"Exclude",NA,"spring",3,"TOOL",502,4,"1.5","4"
"811","TOOL_503_004","TOOL",4,503,-0.16,"Keep",0,"spring",3,"TOOL",503,4,"1.5","4"
"812","TOOL_504_004","TOOL",4,504,-0.26,"Keep",0,"spring",3,"TOOL",504,4,"1.5","4"
"813","TOOL_505_004","TOOL",4,505,-0.36,"Keep",0,"spring",3,"TOOL",505,4,"1.5","4"
"814","TOOL_506_004","TOOL",4,506,-0.46,"Keep",0,"spring",3,"TOOL",506,4,"1.5","4"
"815","TOOL_507_004","TOOL",4,507,-0.56,"Keep",0,"spring",3,"TOOL",507,4,"1.5","4"
"816","TOOL_501_005","TOOL",5,501,-0.02,"Keep",0,"spring",3,"TOOL",501,5,"1.5","4"
"817","TOOL_502_005","TOOL",5,502,-0.06,"Keep",0,"spring",3,"TOOL",502,5,"1.5","4"
"818","BONA_501_001","BONA",1,501,-0.02,"Keep",14,"spring",3,"BONA",501,1,"1.5","4"
"819","BONA_502_001","BONA",1,502,-0.06,"Keep",10,"spring",3,"BONA",502,1,"1.5","4"
"820","BONA_503_001","BONA",1,503,-0.16,"Keep",1,"spring",3,"BONA",503,1,"1.5","4"
"821","BONA_504_001","BONA",1,504,-0.26,"Keep",0,"spring",3,"BONA",504,1,"1.5","4"
"822","BONA_505_001","BONA",1,505,-0.46,"Keep",1,"spring",3,"BONA",505,1,"1.5","4"
"823","BONA_506_001","BONA",1,506,-0.76,"Keep",1,"spring",3,"BONA",506,1,"1.5","4"
"824","BONA_507_001","BONA",1,507,-1.06,"Keep",0,"spring",3,"BONA",507,1,"1.5","4"
"825","BONA_508_001","BONA",1,508,-1.56,"Keep",0,"spring",3,"BONA",508,1,"1.5","4"
"826","BONA_509_001","BONA",1,509,-1.86,"Keep",0,"spring",3,"BONA",509,1,"1.5","4"
"827","BONA_501_002","BONA",2,501,-0.01,"Keep",11,"spring",3,"BONA",501,2,"1.5","4"
"828","BONA_502_002","BONA",2,502,-0.05,"Keep",10,"spring",3,"BONA",502,2,"1.5","4"
"829","BONA_503_002","BONA",2,503,-0.15,"Keep",1,"spring",3,"BONA",503,2,"1.5","4"
"830","BONA_504_002","BONA",2,504,-0.25,"Keep",0,"spring",3,"BONA",504,2,"1.5","4"
"831","BONA_505_002","BONA",2,505,-0.45,"Exclude",NA,"spring",3,"BONA",505,2,"1.5","4"
"832","BONA_509_002","BONA",2,509,-1.85,"Exclude",NA,"spring",3,"BONA",509,2,"1.5","4"
"833","BONA_501_003","BONA",3,501,-0.02,"Keep",15,"spring",3,"BONA",501,3,"1.5","4"
"834","BONA_502_003","BONA",3,502,-0.06,"Keep",11,"spring",3,"BONA",502,3,"1.5","4"
"835","BONA_503_003","BONA",3,503,-0.16,"Keep",0,"spring",3,"BONA",503,3,"1.5","4"
"836","BONA_504_003","BONA",3,504,-0.26,"Keep",0,"spring",3,"BONA",504,3,"1.5","4"
"837","BONA_505_003","BONA",3,505,-0.46,"Keep",0,"spring",3,"BONA",505,3,"1.5","4"
"838","BONA_506_003","BONA",3,506,-0.76,"Keep",0,"spring",3,"BONA",506,3,"1.5","4"
"839","BONA_507_003","BONA",3,507,-1.06,"Keep",0,"spring",3,"BONA",507,3,"1.5","4"
"840","BONA_508_003","BONA",3,508,-1.56,"Keep",0,"spring",3,"BONA",508,3,"1.5","4"
"841","BONA_509_003","BONA",3,509,-1.86,"Keep",0,"spring",3,"BONA",509,3,"1.5","4"
"842","BONA_501_004","BONA",4,501,-0.02,"Keep",7,"spring",3,"BONA",501,4,"1.5","4"
"843","BONA_502_004","BONA",4,502,-0.06,"Keep",4,"spring",3,"BONA",502,4,"1.5","4"
"844","BONA_503_004","BONA",4,503,-0.16,"Keep",0,"spring",3,"BONA",503,4,"1.5","4"
"845","BONA_504_004","BONA",4,504,-0.26,"Keep",0,"spring",3,"BONA",504,4,"1.5","4"
"846","BONA_505_004","BONA",4,505,-0.46,"Keep",0,"spring",3,"BONA",505,4,"1.5","4"
"847","BONA_506_004","BONA",4,506,-0.76,"Keep",0,"spring",3,"BONA",506,4,"1.5","4"
"848","BONA_507_004","BONA",4,507,-1.06,"Keep",0,"spring",3,"BONA",507,4,"1.5","4"
"849","BONA_508_004","BONA",4,508,-1.56,"Keep",0,"spring",3,"BONA",508,4,"1.5","4"
"850","BONA_509_004","BONA",4,509,-1.96,"Keep",0,"spring",3,"BONA",509,4,"1.5","4"
"851","BONA_501_005","BONA",5,501,-0.03,"Keep",8,"spring",3,"BONA",501,5,"1.5","4"
"852","BONA_502_005","BONA",5,502,-0.07,"Keep",6,"spring",3,"BONA",502,5,"1.5","4"
"853","BONA_503_005","BONA",5,503,-0.17,"Keep",0,"spring",3,"BONA",503,5,"1.5","4"
"854","BONA_504_005","BONA",5,504,-0.27,"Exclude",NA,"spring",3,"BONA",504,5,"1.5","4"
"855","BONA_508_005","BONA",5,508,-1.57,"Keep",0,"spring",3,"BONA",508,5,"1.5","4"
"856","BONA_509_005","BONA",5,509,-2.07,"Keep",0,"spring",3,"BONA",509,5,"1.5","4"
"857","HEAL_501_001","HEAL",1,501,-0.03,"Keep",17,"spring",3,"HEAL",501,1,"1.5","4"
"858","HEAL_502_001","HEAL",1,502,-0.07,"Keep",16,"spring",3,"HEAL",502,1,"1.5","4"
"859","HEAL_503_001","HEAL",1,503,-0.17,"Keep",16,"spring",3,"HEAL",503,1,"1.5","4"
"860","HEAL_504_001","HEAL",1,504,-0.27,"Keep",15,"spring",3,"HEAL",504,1,"1.5","4"
"861","HEAL_505_001","HEAL",1,505,-0.37,"Keep",3,"spring",3,"HEAL",505,1,"1.5","4"
"862","HEAL_506_001","HEAL",1,506,-0.47,"Keep",0,"spring",3,"HEAL",506,1,"1.5","4"
"863","HEAL_507_001","HEAL",1,507,-0.67,"Exclude",NA,"spring",3,"HEAL",507,1,"1.5","4"
"864","HEAL_508_001","HEAL",1,508,-0.97,"Exclude",NA,"spring",3,"HEAL",508,1,"1.5","4"
"865","HEAL_509_001","HEAL",1,509,-1.57,"Keep",0,"spring",3,"HEAL",509,1,"1.5","4"
"866","HEAL_501_002","HEAL",2,501,-0.02,"Keep",16,"spring",3,"HEAL",501,2,"1.5","4"
"867","HEAL_502_002","HEAL",2,502,-0.06,"Exclude",NA,"spring",3,"HEAL",502,2,"1.5","4"
"868","HEAL_503_002","HEAL",2,503,-0.16,"Keep",14,"spring",3,"HEAL",503,2,"1.5","4"
"869","HEAL_504_002","HEAL",2,504,-0.26,"Keep",3,"spring",3,"HEAL",504,2,"1.5","4"
"870","HEAL_505_002","HEAL",2,505,-0.36,"Exclude",NA,"spring",3,"HEAL",505,2,"1.5","4"
"871","HEAL_506_002","HEAL",2,506,-0.46,"Keep",0,"spring",3,"HEAL",506,2,"1.5","4"
"872","HEAL_507_002","HEAL",2,507,-0.66,"Keep",0,"spring",3,"HEAL",507,2,"1.5","4"
"873","HEAL_508_002","HEAL",2,508,-0.96,"Keep",0,"spring",3,"HEAL",508,2,"1.5","4"
"874","HEAL_509_002","HEAL",2,509,-1.36,"Keep",0,"spring",3,"HEAL",509,2,"1.5","4"
"875","HEAL_501_003","HEAL",3,501,-0.02,"Exclude",NA,"spring",3,"HEAL",501,3,"1.5","4"
"876","HEAL_502_003","HEAL",3,502,-0.06,"Keep",10,"spring",3,"HEAL",502,3,"1.5","4"
"877","HEAL_503_003","HEAL",3,503,-0.16,"Keep",7,"spring",3,"HEAL",503,3,"1.5","4"
"878","HEAL_504_003","HEAL",3,504,-0.26,"Keep",6,"spring",3,"HEAL",504,3,"1.5","4"
"879","HEAL_505_003","HEAL",3,505,-0.36,"Keep",1,"spring",3,"HEAL",505,3,"1.5","4"
"880","HEAL_506_003","HEAL",3,506,-0.46,"Keep",0,"spring",3,"HEAL",506,3,"1.5","4"
"881","HEAL_507_003","HEAL",3,507,-0.66,"Keep",0,"spring",3,"HEAL",507,3,"1.5","4"
"882","HEAL_508_003","HEAL",3,508,-0.96,"Keep",0,"spring",3,"HEAL",508,3,"1.5","4"
"883","HEAL_509_003","HEAL",3,509,-1.26,"Keep",0,"spring",3,"HEAL",509,3,"1.5","4"
"884","HEAL_501_004","HEAL",4,501,-0.02,"Keep",7,"spring",3,"HEAL",501,4,"1.5","4"
"885","HEAL_502_004","HEAL",4,502,-0.06,"Keep",5,"spring",3,"HEAL",502,4,"1.5","4"
"886","HEAL_503_004","HEAL",4,503,-0.16,"Keep",5,"spring",3,"HEAL",503,4,"1.5","4"
"887","HEAL_504_004","HEAL",4,504,-0.26,"Keep",4,"spring",3,"HEAL",504,4,"1.5","4"
"888","HEAL_505_004","HEAL",4,505,-0.36,"Keep",4,"spring",3,"HEAL",505,4,"1.5","4"
"889","HEAL_506_004","HEAL",4,506,-0.46,"Exclude",NA,"spring",3,"HEAL",506,4,"1.5","4"
"890","HEAL_507_004","HEAL",4,507,-0.66,"Keep",0,"spring",3,"HEAL",507,4,"1.5","4"
"891","HEAL_508_004","HEAL",4,508,-0.96,"Keep",0,"spring",3,"HEAL",508,4,"1.5","4"
"892","HEAL_509_004","HEAL",4,509,-1.66,"Keep",0,"spring",3,"HEAL",509,4,"1.5","4"
"893","HEAL_501_005","HEAL",5,501,-0.02,"Keep",17,"spring",3,"HEAL",501,5,"1.5","4"
"894","HEAL_502_005","HEAL",5,502,-0.06,"Keep",15,"spring",3,"HEAL",502,5,"1.5","4"
"895","HEAL_503_005","HEAL",5,503,-0.16,"Keep",14,"spring",3,"HEAL",503,5,"1.5","4"
"896","HEAL_504_005","HEAL",5,504,-0.26,"Keep",16,"spring",3,"HEAL",504,5,"1.5","4"
"897","HEAL_505_005","HEAL",5,505,-0.36,"Keep",5,"spring",3,"HEAL",505,5,"1.5","4"
"898","HEAL_506_005","HEAL",5,506,-0.46,"Keep",0,"spring",3,"HEAL",506,5,"1.5","4"
"899","HEAL_507_005","HEAL",5,507,-0.66,"Keep",0,"spring",3,"HEAL",507,5,"1.5","4"
"900","HEAL_508_005","HEAL",5,508,-0.96,"Keep",0,"spring",3,"HEAL",508,5,"1.5","4"
"901","HEAL_509_005","HEAL",5,509,-1.26,"Keep",0,"spring",3,"HEAL",509,5,"1.5","4"
"902","BARR_501_001","BARR",1,501,-0.02,"Exclude",NA,"summer",1,"BARR",501,1,"1.5","4"
"903","BARR_502_001","BARR",1,502,-0.06,"Exclude",NA,"summer",1,"BARR",502,1,"1.5","4"
"904","BARR_503_001","BARR",1,503,-0.16,"Exclude",NA,"summer",1,"BARR",503,1,"1.5","4"
"905","BARR_504_001","BARR",1,504,-0.26,"Exclude",NA,"summer",1,"BARR",504,1,"1.5","4"
"906","BARR_505_001","BARR",1,505,-0.36,"Exclude",NA,"summer",1,"BARR",505,1,"1.5","4"
"907","BARR_506_001","BARR",1,506,-0.56,"Exclude",NA,"summer",1,"BARR",506,1,"1.5","4"
"908","BARR_507_001","BARR",1,507,-0.86,"Exclude",NA,"summer",1,"BARR",507,1,"1.5","4"
"909","BARR_508_001","BARR",1,508,-1.36,"Exclude",NA,"summer",1,"BARR",508,1,"1.5","4"
"910","BARR_509_001","BARR",1,509,-1.76,"Exclude",NA,"summer",1,"BARR",509,1,"1.5","4"
"911","BARR_501_002","BARR",2,501,-0.02,"Exclude",NA,"summer",1,"BARR",501,2,"1.5","4"
"912","BARR_502_002","BARR",2,502,-0.06,"Exclude",NA,"summer",1,"BARR",502,2,"1.5","4"
"913","BARR_503_002","BARR",2,503,-0.16,"Exclude",NA,"summer",1,"BARR",503,2,"1.5","4"
"914","BARR_504_002","BARR",2,504,-0.26,"Exclude",NA,"summer",1,"BARR",504,2,"1.5","4"
"915","BARR_505_002","BARR",2,505,-0.36,"Exclude",NA,"summer",1,"BARR",505,2,"1.5","4"
"916","BARR_506_002","BARR",2,506,-0.56,"Exclude",NA,"summer",1,"BARR",506,2,"1.5","4"
"917","BARR_507_002","BARR",2,507,-0.86,"Exclude",NA,"summer",1,"BARR",507,2,"1.5","4"
"918","BARR_508_002","BARR",2,508,-1.36,"Exclude",NA,"summer",1,"BARR",508,2,"1.5","4"
"919","BARR_509_002","BARR",2,509,-2.26,"Exclude",NA,"summer",1,"BARR",509,2,"1.5","4"
"920","BARR_501_003","BARR",3,501,-0.01,"Exclude",NA,"summer",1,"BARR",501,3,"1.5","4"
"921","BARR_502_003","BARR",3,502,-0.05,"Exclude",NA,"summer",1,"BARR",502,3,"1.5","4"
"922","BARR_503_003","BARR",3,503,-0.15,"Exclude",NA,"summer",1,"BARR",503,3,"1.5","4"
"923","BARR_504_003","BARR",3,504,-0.25,"Exclude",NA,"summer",1,"BARR",504,3,"1.5","4"
"924","BARR_505_003","BARR",3,505,-0.35,"Exclude",NA,"summer",1,"BARR",505,3,"1.5","4"
"925","BARR_506_003","BARR",3,506,-0.55,"Exclude",NA,"summer",1,"BARR",506,3,"1.5","4"
"926","BARR_507_003","BARR",3,507,-0.85,"Exclude",NA,"summer",1,"BARR",507,3,"1.5","4"
"927","BARR_508_003","BARR",3,508,-1.35,"Exclude",NA,"summer",1,"BARR",508,3,"1.5","4"
"928","BARR_509_003","BARR",3,509,-1.75,"Exclude",NA,"summer",1,"BARR",509,3,"1.5","4"
"929","BARR_501_004","BARR",4,501,-0.02,"Exclude",NA,"summer",1,"BARR",501,4,"1.5","4"
"930","BARR_502_004","BARR",4,502,-0.06,"Exclude",NA,"summer",1,"BARR",502,4,"1.5","4"
"931","BARR_503_004","BARR",4,503,-0.16,"Exclude",NA,"summer",1,"BARR",503,4,"1.5","4"
"932","BARR_504_004","BARR",4,504,-0.26,"Exclude",NA,"summer",1,"BARR",504,4,"1.5","4"
"933","BARR_505_004","BARR",4,505,-0.36,"Exclude",NA,"summer",1,"BARR",505,4,"1.5","4"
"934","BARR_506_004","BARR",4,506,-0.56,"Exclude",NA,"summer",1,"BARR",506,4,"1.5","4"
"935","BARR_507_004","BARR",4,507,-0.86,"Exclude",NA,"summer",1,"BARR",507,4,"1.5","4"
"936","BARR_508_004","BARR",4,508,-1.36,"Exclude",NA,"summer",1,"BARR",508,4,"1.5","4"
"937","BARR_509_004","BARR",4,509,-1.96,"Exclude",NA,"summer",1,"BARR",509,4,"1.5","4"
"938","BARR_501_005","BARR",5,501,-0.02,"Exclude",NA,"summer",1,"BARR",501,5,"1.5","4"
"939","BARR_502_005","BARR",5,502,-0.06,"Exclude",NA,"summer",1,"BARR",502,5,"1.5","4"
"940","BARR_503_005","BARR",5,503,-0.16,"Exclude",NA,"summer",1,"BARR",503,5,"1.5","4"
"941","BARR_504_005","BARR",5,504,-0.26,"Exclude",NA,"summer",1,"BARR",504,5,"1.5","4"
"942","BARR_505_005","BARR",5,505,-0.36,"Exclude",NA,"summer",1,"BARR",505,5,"1.5","4"
"943","BARR_506_005","BARR",5,506,-0.56,"Exclude",NA,"summer",1,"BARR",506,5,"1.5","4"
"944","BARR_507_005","BARR",5,507,-0.86,"Exclude",NA,"summer",1,"BARR",507,5,"1.5","4"
"945","BARR_508_005","BARR",5,508,-1.36,"Exclude",NA,"summer",1,"BARR",508,5,"1.5","4"
"946","BARR_509_005","BARR",5,509,-1.86,"Exclude",NA,"summer",1,"BARR",509,5,"1.5","4"
"947","TOOL_501_001","TOOL",1,501,-0.02,"Exclude",NA,"summer",1,"TOOL",501,1,"1.5","4"
"948","TOOL_502_001","TOOL",1,502,-0.06,"Exclude",NA,"summer",1,"TOOL",502,1,"1.5","4"
"949","TOOL_503_001","TOOL",1,503,-0.16,"Exclude",NA,"summer",1,"TOOL",503,1,"1.5","4"
"950","TOOL_501_002","TOOL",2,501,-0.02,"Exclude",NA,"summer",1,"TOOL",501,2,"1.5","4"
"951","TOOL_502_002","TOOL",2,502,-0.06,"Exclude",NA,"summer",1,"TOOL",502,2,"1.5","4"
"952","TOOL_503_002","TOOL",2,503,-0.16,"Exclude",NA,"summer",1,"TOOL",503,2,"1.5","4"
"953","TOOL_504_002","TOOL",2,504,-0.26,"Exclude",NA,"summer",1,"TOOL",504,2,"1.5","4"
"954","TOOL_505_002","TOOL",2,505,-0.36,"Exclude",NA,"summer",1,"TOOL",505,2,"1.5","4"
"955","TOOL_506_002","TOOL",2,506,-0.46,"Exclude",NA,"summer",1,"TOOL",506,2,"1.5","4"
"956","TOOL_507_002","TOOL",2,507,-0.56,"Exclude",NA,"summer",1,"TOOL",507,2,"1.5","4"
"957","TOOL_501_003","TOOL",3,501,-0.02,"Exclude",NA,"summer",1,"TOOL",501,3,"1.5","4"
"958","TOOL_502_003","TOOL",3,502,-0.06,"Exclude",NA,"summer",1,"TOOL",502,3,"1.5","4"
"959","TOOL_503_003","TOOL",3,503,-0.16,"Exclude",NA,"summer",1,"TOOL",503,3,"1.5","4"
"960","TOOL_504_003","TOOL",3,504,-0.26,"Exclude",NA,"summer",1,"TOOL",504,3,"1.5","4"
"961","TOOL_505_003","TOOL",3,505,-0.36,"Exclude",NA,"summer",1,"TOOL",505,3,"1.5","4"
"962","TOOL_506_003","TOOL",3,506,-0.46,"Exclude",NA,"summer",1,"TOOL",506,3,"1.5","4"
"963","TOOL_507_003","TOOL",3,507,-0.56,"Exclude",NA,"summer",1,"TOOL",507,3,"1.5","4"
"964","TOOL_501_004","TOOL",4,501,-0.02,"Exclude",NA,"summer",1,"TOOL",501,4,"1.5","4"
"965","TOOL_502_004","TOOL",4,502,-0.06,"Exclude",NA,"summer",1,"TOOL",502,4,"1.5","4"
"966","TOOL_503_004","TOOL",4,503,-0.16,"Exclude",NA,"summer",1,"TOOL",503,4,"1.5","4"
"967","TOOL_504_004","TOOL",4,504,-0.26,"Exclude",NA,"summer",1,"TOOL",504,4,"1.5","4"
"968","TOOL_505_004","TOOL",4,505,-0.36,"Exclude",NA,"summer",1,"TOOL",505,4,"1.5","4"
"969","TOOL_506_004","TOOL",4,506,-0.46,"Exclude",NA,"summer",1,"TOOL",506,4,"1.5","4"
"970","TOOL_507_004","TOOL",4,507,-0.56,"Exclude",NA,"summer",1,"TOOL",507,4,"1.5","4"
"971","TOOL_501_005","TOOL",5,501,-0.02,"Exclude",NA,"summer",1,"TOOL",501,5,"1.5","4"
"972","TOOL_502_005","TOOL",5,502,-0.06,"Exclude",NA,"summer",1,"TOOL",502,5,"1.5","4"
"973","BONA_501_001","BONA",1,501,-0.02,"Exclude",NA,"summer",1,"BONA",501,1,"1.5","4"
"974","BONA_502_001","BONA",1,502,-0.06,"Exclude",NA,"summer",1,"BONA",502,1,"1.5","4"
"975","BONA_503_001","BONA",1,503,-0.16,"Exclude",NA,"summer",1,"BONA",503,1,"1.5","4"
"976","BONA_504_001","BONA",1,504,-0.26,"Exclude",NA,"summer",1,"BONA",504,1,"1.5","4"
"977","BONA_505_001","BONA",1,505,-0.46,"Exclude",NA,"summer",1,"BONA",505,1,"1.5","4"
"978","BONA_506_001","BONA",1,506,-0.76,"Exclude",NA,"summer",1,"BONA",506,1,"1.5","4"
"979","BONA_507_001","BONA",1,507,-1.06,"Exclude",NA,"summer",1,"BONA",507,1,"1.5","4"
"980","BONA_508_001","BONA",1,508,-1.56,"Exclude",NA,"summer",1,"BONA",508,1,"1.5","4"
"981","BONA_509_001","BONA",1,509,-1.86,"Exclude",NA,"summer",1,"BONA",509,1,"1.5","4"
"982","BONA_501_002","BONA",2,501,-0.01,"Exclude",NA,"summer",1,"BONA",501,2,"1.5","4"
"983","BONA_502_002","BONA",2,502,-0.05,"Exclude",NA,"summer",1,"BONA",502,2,"1.5","4"
"984","BONA_503_002","BONA",2,503,-0.15,"Exclude",NA,"summer",1,"BONA",503,2,"1.5","4"
"985","BONA_504_002","BONA",2,504,-0.25,"Exclude",NA,"summer",1,"BONA",504,2,"1.5","4"
"986","BONA_505_002","BONA",2,505,-0.45,"Exclude",NA,"summer",1,"BONA",505,2,"1.5","4"
"987","BONA_506_002","BONA",2,506,-0.75,"Exclude",NA,"summer",1,"BONA",506,2,"1.5","4"
"988","BONA_507_002","BONA",2,507,-1.05,"Exclude",NA,"summer",1,"BONA",507,2,"1.5","4"
"989","BONA_508_002","BONA",2,508,-1.55,"Exclude",NA,"summer",1,"BONA",508,2,"1.5","4"
"990","BONA_509_002","BONA",2,509,-1.85,"Exclude",NA,"summer",1,"BONA",509,2,"1.5","4"
"991","BONA_501_003","BONA",3,501,-0.02,"Exclude",NA,"summer",1,"BONA",501,3,"1.5","4"
"992","BONA_502_003","BONA",3,502,-0.06,"Exclude",NA,"summer",1,"BONA",502,3,"1.5","4"
"993","BONA_503_003","BONA",3,503,-0.16,"Exclude",NA,"summer",1,"BONA",503,3,"1.5","4"
"994","BONA_504_003","BONA",3,504,-0.26,"Exclude",NA,"summer",1,"BONA",504,3,"1.5","4"
"995","BONA_505_003","BONA",3,505,-0.46,"Exclude",NA,"summer",1,"BONA",505,3,"1.5","4"
"996","BONA_506_003","BONA",3,506,-0.76,"Exclude",NA,"summer",1,"BONA",506,3,"1.5","4"
"997","BONA_507_003","BONA",3,507,-1.06,"Exclude",NA,"summer",1,"BONA",507,3,"1.5","4"
"998","BONA_508_003","BONA",3,508,-1.56,"Exclude",NA,"summer",1,"BONA",508,3,"1.5","4"
"999","BONA_509_003","BONA",3,509,-1.86,"Exclude",NA,"summer",1,"BONA",509,3,"1.5","4"
"1000","BONA_501_004","BONA",4,501,-0.02,"Exclude",NA,"summer",1,"BONA",501,4,"1.5","4"
"1001","BONA_502_004","BONA",4,502,-0.06,"Exclude",NA,"summer",1,"BONA",502,4,"1.5","4"
"1002","BONA_503_004","BONA",4,503,-0.16,"Exclude",NA,"summer",1,"BONA",503,4,"1.5","4"
"1003","BONA_504_004","BONA",4,504,-0.26,"Exclude",NA,"summer",1,"BONA",504,4,"1.5","4"
"1004","BONA_505_004","BONA",4,505,-0.46,"Exclude",NA,"summer",1,"BONA",505,4,"1.5","4"
"1005","BONA_506_004","BONA",4,506,-0.76,"Exclude",NA,"summer",1,"BONA",506,4,"1.5","4"
"1006","BONA_507_004","BONA",4,507,-1.06,"Exclude",NA,"summer",1,"BONA",507,4,"1.5","4"
"1007","BONA_508_004","BONA",4,508,-1.56,"Exclude",NA,"summer",1,"BONA",508,4,"1.5","4"
"1008","BONA_509_004","BONA",4,509,-1.96,"Exclude",NA,"summer",1,"BONA",509,4,"1.5","4"
"1009","BONA_501_005","BONA",5,501,-0.03,"Exclude",NA,"summer",1,"BONA",501,5,"1.5","4"
"1010","BONA_502_005","BONA",5,502,-0.07,"Exclude",NA,"summer",1,"BONA",502,5,"1.5","4"
"1011","BONA_503_005","BONA",5,503,-0.17,"Exclude",NA,"summer",1,"BONA",503,5,"1.5","4"
"1012","BONA_504_005","BONA",5,504,-0.27,"Exclude",NA,"summer",1,"BONA",504,5,"1.5","4"
"1013","BONA_505_005","BONA",5,505,-0.47,"Exclude",NA,"summer",1,"BONA",505,5,"1.5","4"
"1014","BONA_506_005","BONA",5,506,-0.77,"Exclude",NA,"summer",1,"BONA",506,5,"1.5","4"
"1015","BONA_507_005","BONA",5,507,-1.07,"Exclude",NA,"summer",1,"BONA",507,5,"1.5","4"
"1016","BONA_508_005","BONA",5,508,-1.57,"Exclude",NA,"summer",1,"BONA",508,5,"1.5","4"
"1017","BONA_509_005","BONA",5,509,-2.07,"Exclude",NA,"summer",1,"BONA",509,5,"1.5","4"
"1018","HEAL_501_001","HEAL",1,501,-0.03,"Exclude",NA,"summer",1,"HEAL",501,1,"1.5","4"
"1019","HEAL_502_001","HEAL",1,502,-0.07,"Exclude",NA,"summer",1,"HEAL",502,1,"1.5","4"
"1020","HEAL_503_001","HEAL",1,503,-0.17,"Exclude",NA,"summer",1,"HEAL",503,1,"1.5","4"
"1021","HEAL_504_001","HEAL",1,504,-0.27,"Exclude",NA,"summer",1,"HEAL",504,1,"1.5","4"
"1022","HEAL_505_001","HEAL",1,505,-0.37,"Exclude",NA,"summer",1,"HEAL",505,1,"1.5","4"
"1023","HEAL_506_001","HEAL",1,506,-0.47,"Exclude",NA,"summer",1,"HEAL",506,1,"1.5","4"
"1024","HEAL_507_001","HEAL",1,507,-0.67,"Exclude",NA,"summer",1,"HEAL",507,1,"1.5","4"
"1025","HEAL_508_001","HEAL",1,508,-0.97,"Exclude",NA,"summer",1,"HEAL",508,1,"1.5","4"
"1026","HEAL_509_001","HEAL",1,509,-1.57,"Exclude",NA,"summer",1,"HEAL",509,1,"1.5","4"
"1027","HEAL_501_002","HEAL",2,501,-0.02,"Exclude",NA,"summer",1,"HEAL",501,2,"1.5","4"
"1028","HEAL_502_002","HEAL",2,502,-0.06,"Exclude",NA,"summer",1,"HEAL",502,2,"1.5","4"
"1029","HEAL_503_002","HEAL",2,503,-0.16,"Exclude",NA,"summer",1,"HEAL",503,2,"1.5","4"
"1030","HEAL_504_002","HEAL",2,504,-0.26,"Exclude",NA,"summer",1,"HEAL",504,2,"1.5","4"
"1031","HEAL_506_002","HEAL",2,506,-0.46,"Exclude",NA,"summer",1,"HEAL",506,2,"1.5","4"
"1032","HEAL_507_002","HEAL",2,507,-0.66,"Exclude",NA,"summer",1,"HEAL",507,2,"1.5","4"
"1033","HEAL_508_002","HEAL",2,508,-0.96,"Exclude",NA,"summer",1,"HEAL",508,2,"1.5","4"
"1034","HEAL_509_002","HEAL",2,509,-1.36,"Exclude",NA,"summer",1,"HEAL",509,2,"1.5","4"
"1035","HEAL_501_003","HEAL",3,501,-0.02,"Exclude",NA,"summer",1,"HEAL",501,3,"1.5","4"
"1036","HEAL_502_003","HEAL",3,502,-0.06,"Exclude",NA,"summer",1,"HEAL",502,3,"1.5","4"
"1037","HEAL_503_003","HEAL",3,503,-0.16,"Exclude",NA,"summer",1,"HEAL",503,3,"1.5","4"
"1038","HEAL_504_003","HEAL",3,504,-0.26,"Exclude",NA,"summer",1,"HEAL",504,3,"1.5","4"
"1039","HEAL_505_003","HEAL",3,505,-0.36,"Exclude",NA,"summer",1,"HEAL",505,3,"1.5","4"
"1040","HEAL_506_003","HEAL",3,506,-0.46,"Exclude",NA,"summer",1,"HEAL",506,3,"1.5","4"
"1041","HEAL_507_003","HEAL",3,507,-0.66,"Exclude",NA,"summer",1,"HEAL",507,3,"1.5","4"
"1042","HEAL_508_003","HEAL",3,508,-0.96,"Exclude",NA,"summer",1,"HEAL",508,3,"1.5","4"
"1043","HEAL_509_003","HEAL",3,509,-1.26,"Exclude",NA,"summer",1,"HEAL",509,3,"1.5","4"
"1044","HEAL_501_004","HEAL",4,501,-0.02,"Exclude",NA,"summer",1,"HEAL",501,4,"1.5","4"
"1045","HEAL_502_004","HEAL",4,502,-0.06,"Exclude",NA,"summer",1,"HEAL",502,4,"1.5","4"
